:Product: 202207_ace_sis_1h.txt
:Issued: 2022 Jul 23 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2022 07 01  0000   59761       0      0    1.70e+00    0    1.19e+00
2022 07 01  0100   59761    3600      0    1.69e+00    0    1.19e+00
2022 07 01  0200   59761    7200      0    1.69e+00    0    1.19e+00
2022 07 01  0300   59761   10800      9   -1.00e+05    9   -1.00e+05
2022 07 01  0400   59761   14400      0    1.69e+00    0    1.19e+00
2022 07 01  0500   59761   18000      0    1.69e+00    0    1.19e+00
2022 07 01  0600   59761   21600      0    1.70e+00    0    1.20e+00
2022 07 01  0700   59761   25200      0    1.70e+00    0    1.20e+00
2022 07 01  0800   59761   28800      0    1.70e+00    0    1.19e+00
2022 07 01  0900   59761   32400      9   -1.00e+05    9   -1.00e+05
2022 07 01  1000   59761   36000      0    1.70e+00    0    1.19e+00
2022 07 01  1100   59761   39600      0    1.71e+00    0    1.20e+00
2022 07 01  1200   59761   43200      0    1.69e+00    0    1.18e+00
2022 07 01  1300   59761   46800      0    1.69e+00    0    1.19e+00
2022 07 01  1400   59761   50400      0    1.69e+00    0    1.19e+00
2022 07 01  1500   59761   54000      9   -1.00e+05    9   -1.00e+05
2022 07 01  1600   59761   57600      0    1.68e+00    0    1.17e+00
2022 07 01  1700   59761   61200      0    1.69e+00    0    1.19e+00
2022 07 01  1800   59761   64800      0    1.71e+00    0    1.20e+00
2022 07 01  1900   59761   68400      0    1.70e+00    0    1.20e+00
2022 07 01  2000   59761   72000      0    1.70e+00    0    1.19e+00
2022 07 01  2100   59761   75600      9   -1.00e+05    9   -1.00e+05
2022 07 01  2200   59761   79200      0    1.70e+00    0    1.20e+00
2022 07 01  2300   59761   82800      0    1.74e+00    0    1.22e+00
2022 07 02  0000   59762       0      0    1.70e+00    0    1.19e+00
2022 07 02  0100   59762    3600      0    1.68e+00    0    1.18e+00
2022 07 02  0200   59762    7200      0    1.71e+00    0    1.20e+00
2022 07 02  0300   59762   10800      9   -1.00e+05    9   -1.00e+05
2022 07 02  0400   59762   14400      0    1.73e+00    0    1.22e+00
2022 07 02  0500   59762   18000      0    1.74e+00    0    1.22e+00
2022 07 02  0600   59762   21600      0    1.73e+00    0    1.22e+00
2022 07 02  0700   59762   25200      0    1.72e+00    0    1.21e+00
2022 07 02  0800   59762   28800      0    1.73e+00    0    1.22e+00
2022 07 02  0900   59762   32400      9   -1.00e+05    9   -1.00e+05
2022 07 02  1000   59762   36000      0    1.73e+00    0    1.21e+00
