:Product: 201601_ace_swepam_1h.txt
:Issued: 2016 Jan 16 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2016 01 01  0000   57388       0    0        0.9      453.5     4.57e+04
2016 01 01  0100   57388    3600    0        1.1      447.5     5.71e+04
2016 01 01  0200   57388    7200    0        1.4      429.2     3.93e+04
2016 01 01  0300   57388   10800    0        0.6      426.6     1.77e+04
2016 01 01  0400   57388   14400    0        1.4      424.1     4.61e+04
2016 01 01  0500   57388   18000    0        2.1      444.2     1.72e+05
2016 01 01  0600   57388   21600    0        1.5      432.0     6.47e+04
2016 01 01  0700   57388   25200    0        1.1      432.6     6.02e+04
2016 01 01  0800   57388   28800    0        0.5      446.2     1.46e+05
2016 01 01  0900   57388   32400    1        0.2      449.6     1.44e+05
2016 01 01  1000   57388   36000    0        0.3      431.9     1.67e+05
2016 01 01  1100   57388   39600    0        0.6      420.1     1.59e+05
2016 01 01  1200   57388   43200    0        0.9      418.1     8.55e+04
2016 01 01  1300   57388   46800    1        1.0      415.8     1.05e+05
2016 01 01  1400   57388   50400    0        1.4      421.0     8.08e+04
2016 01 01  1500   57388   54000    1        1.7      436.8     1.36e+05
2016 01 01  1600   57388   57600    0        1.7      417.5     6.87e+04
2016 01 01  1700   57388   61200    0        1.8      413.3     5.18e+04
2016 01 01  1800   57388   64800    0        4.2      423.4     5.65e+04
2016 01 01  1900   57388   68400    0        8.4      436.9     7.61e+04
2016 01 01  2000   57388   72000    0       10.8      447.6     6.67e+04
2016 01 01  2100   57388   75600    0        9.2      445.7     7.49e+04
2016 01 01  2200   57388   79200    0        7.6      440.0     1.18e+05
2016 01 01  2300   57388   82800    0        6.8      435.2     6.33e+04
2016 01 02  0000   57389       0    0        8.1      436.4     6.68e+04
2016 01 02  0100   57389    3600    0        3.4      438.2     3.70e+04
2016 01 02  0200   57389    7200    0        1.3      440.7     3.39e+04
2016 01 02  0300   57389   10800    0        2.8      436.5     3.74e+04
2016 01 02  0400   57389   14400    0        4.1      438.2     4.63e+04
2016 01 02  0500   57389   18000    1        9.6      454.9     4.26e+04
2016 01 02  0600   57389   21600    0        6.8      455.7     5.23e+04
2016 01 02  0700   57389   25200    0        9.8      466.2     7.24e+04
2016 01 02  0800   57389   28800    0        8.0      465.1     4.53e+04
2016 01 02  0900   57389   32400    0       11.1      465.5     4.57e+04
2016 01 02  1000   57389   36000    0        7.0      486.1     8.90e+04
2016 01 02  1100   57389   39600    0        6.5      483.4     9.20e+04
2016 01 02  1200   57389   43200    1        6.1      478.1     1.23e+05
2016 01 02  1300   57389   46800    0        4.8      471.8     1.12e+05
2016 01 02  1400   57389   50400    0        5.6      469.9     1.02e+05
2016 01 02  1500   57389   54000    3    -9999.9    -9999.9    -1.00e+05
2016 01 02  1600   57389   57600    0        5.3      461.2     1.01e+05
2016 01 02  1700   57389   61200    0        5.7      459.1     1.01e+05
2016 01 02  1800   57389   64800    1        4.6      459.5     1.09e+05
2016 01 02  1900   57389   68400    0        7.9      454.9     9.74e+04
2016 01 02  2000   57389   72000    0        3.1      463.0     1.17e+05
2016 01 02  2100   57389   75600    0        2.7      466.9     9.05e+04
2016 01 02  2200   57389   79200    0        4.1      450.4     1.00e+05
2016 01 02  2300   57389   82800    0        4.0      444.2     1.01e+05
2016 01 03  0000   57390       0    0        4.8      447.7     8.64e+04
2016 01 03  0100   57390    3600    0        4.4      439.3     7.85e+04
2016 01 03  0200   57390    7200    1        4.0      429.8     8.03e+04
2016 01 03  0300   57390   10800    0        2.6      438.2     1.02e+05
2016 01 03  0400   57390   14400    0        3.6      451.3     8.38e+04
2016 01 03  0500   57390   18000    0        3.7      461.7     1.06e+05
2016 01 03  0600   57390   21600    4    -9999.9    -9999.9    -1.00e+05
2016 01 03  0700   57390   25200    0        2.8      455.1     1.41e+05
2016 01 03  0800   57390   28800    0        3.7      452.3     9.73e+04
2016 01 03  0900   57390   32400    0        3.9      449.7     9.32e+04
2016 01 03  1000   57390   36000    0        4.0      454.1     8.39e+04
2016 01 03  1100   57390   39600    0        4.1      455.4     7.89e+04
2016 01 03  1200   57390   43200    1        3.7      463.0     9.17e+04
2016 01 03  1300   57390   46800    0        4.8      466.7     8.67e+04
2016 01 03  1400   57390   50400    0        4.9      478.1     7.09e+04
2016 01 03  1500   57390   54000    0        5.4      467.8     6.90e+04
2016 01 03  1600   57390   57600    0        4.3      462.8     7.23e+04
2016 01 03  1700   57390   61200    0        4.2      476.2     5.67e+04
2016 01 03  1800   57390   64800    0        4.1      478.7     6.08e+04
2016 01 03  1900   57390   68400    1        4.5      481.9     7.03e+04
2016 01 03  2000   57390   72000    0        3.9      466.1     6.83e+04
2016 01 03  2100   57390   75600    1        2.8      445.3     1.02e+05
2016 01 03  2200   57390   79200    0        2.5      432.9     1.11e+05
2016 01 03  2300   57390   82800    0        2.2      425.0     8.69e+04
2016 01 04  0000   57391       0    0        2.7      422.7     8.24e+04
2016 01 04  0100   57391    3600    1        2.9      422.3     8.51e+04
2016 01 04  0200   57391    7200    0        2.9      424.3     9.58e+04
2016 01 04  0300   57391   10800    0        2.9      423.7     9.10e+04
2016 01 04  0400   57391   14400    0        3.3      427.1     7.13e+04
2016 01 04  0500   57391   18000    0        4.6      446.8     6.25e+04
2016 01 04  0600   57391   21600    0        5.1      447.7     8.14e+04
2016 01 04  0700   57391   25200    0        4.8      450.1     7.04e+04
2016 01 04  0800   57391   28800    0        5.0      443.7     5.70e+04
2016 01 04  0900   57391   32400    0        4.7      442.4     5.26e+04
2016 01 04  1000   57391   36000    0        3.3      448.7     6.08e+04
2016 01 04  1100   57391   39600    0        3.7      436.3     6.77e+04
2016 01 04  1200   57391   43200    0        4.1      446.5     8.53e+04
2016 01 04  1300   57391   46800    0        3.9      436.2     7.41e+04
2016 01 04  1400   57391   50400    0        3.9      428.6     6.18e+04
2016 01 04  1500   57391   54000    0        4.8      423.3     9.94e+04
2016 01 04  1600   57391   57600    0        4.8      417.1     9.65e+04
2016 01 04  1700   57391   61200    0        5.6      426.6     6.49e+04
2016 01 04  1800   57391   64800    0        6.2      424.1     7.06e+04
2016 01 04  1900   57391   68400    0        6.0      422.1     7.74e+04
2016 01 04  2000   57391   72000    0        5.7      418.2     6.68e+04
2016 01 04  2100   57391   75600    0        5.6      410.6     6.78e+04
2016 01 04  2200   57391   79200    1        6.0      403.2     7.70e+04
2016 01 04  2300   57391   82800    0        7.2      408.0     8.93e+04
2016 01 05  0000   57392       0    0        6.4      413.5     1.13e+05
2016 01 05  0100   57392    3600    0        8.3      422.3     9.64e+04
2016 01 05  0200   57392    7200    0        7.8      437.9     1.12e+05
2016 01 05  0300   57392   10800    0        7.7      420.7     1.01e+05
2016 01 05  0400   57392   14400    1       10.4      406.5     9.11e+04
2016 01 05  0500   57392   18000    0       10.9      395.2     7.29e+04
2016 01 05  0600   57392   21600    0       10.7      388.1     6.02e+04
2016 01 05  0700   57392   25200    0       11.4      381.0     6.67e+04
2016 01 05  0800   57392   28800    0       15.0      380.3     5.17e+04
2016 01 05  0900   57392   32400    0       10.4      377.0     4.72e+04
2016 01 05  1000   57392   36000    0        7.7      398.2     1.03e+05
2016 01 05  1100   57392   39600    0        6.6      416.8     9.06e+04
2016 01 05  1200   57392   43200    0        8.1      421.5     1.04e+05
2016 01 05  1300   57392   46800    3    -9999.9    -9999.9    -1.00e+05
2016 01 05  1400   57392   50400    0        8.4      474.9     8.16e+04
2016 01 05  1500   57392   54000    0       11.4      470.3     8.70e+04
2016 01 05  1600   57392   57600    0        9.4      449.3     1.07e+05
2016 01 05  1700   57392   61200    0        3.8      466.4     6.35e+04
2016 01 05  1800   57392   64800    1        3.2      469.1     1.04e+05
2016 01 05  1900   57392   68400    0        4.4      467.7     3.52e+05
2016 01 05  2000   57392   72000    1        4.7      470.5     3.27e+05
2016 01 05  2100   57392   75600    0        4.0      486.6     2.92e+05
2016 01 05  2200   57392   79200    0        5.1      462.8     1.42e+05
2016 01 05  2300   57392   82800    0        4.2      486.0     1.97e+05
2016 01 06  0000   57393       0    0        4.0      495.3     2.35e+05
2016 01 06  0100   57393    3600    0        1.9      583.2     1.66e+05
2016 01 06  0200   57393    7200    1        1.4      599.9     1.86e+05
2016 01 06  0300   57393   10800    0        1.2      597.0     2.00e+05
2016 01 06  0400   57393   14400    0        2.0      602.2     1.69e+05
2016 01 06  0500   57393   18000    1        2.3      609.8     2.46e+05
2016 01 06  0600   57393   21600    0        2.5      607.9     2.14e+05
2016 01 06  0700   57393   25200    0        3.5      596.5     1.76e+05
2016 01 06  0800   57393   28800    0        2.7      594.1     1.27e+05
2016 01 06  0900   57393   32400    0        2.8      609.8     1.44e+05
2016 01 06  1000   57393   36000    1        2.2      618.1     1.71e+05
2016 01 06  1100   57393   39600    0        2.3      613.7     1.92e+05
2016 01 06  1200   57393   43200    0        1.5      589.4     1.58e+05
2016 01 06  1300   57393   46800    0        1.9      548.9     1.10e+05
2016 01 06  1400   57393   50400    0        1.4      543.8     1.75e+05
2016 01 06  1500   57393   54000    0        1.1      545.1     2.05e+05
2016 01 06  1600   57393   57600    0        1.0      538.7     2.35e+05
2016 01 06  1700   57393   61200    0        1.9      533.7     2.43e+05
2016 01 06  1800   57393   64800    0        1.6      550.7     1.84e+05
2016 01 06  1900   57393   68400    0        1.8      545.9     1.86e+05
2016 01 06  2000   57393   72000    0        1.9      550.0     1.91e+05
2016 01 06  2100   57393   75600    9    -9999.9    -9999.9    -1.00e+05
2016 01 06  2200   57393   79200    0        1.8      559.5     1.36e+05
2016 01 06  2300   57393   82800    0        1.0      556.1     1.68e+05
2016 01 07  0000   57394       0    0        2.9      547.8     1.02e+05
2016 01 07  0100   57394    3600    1        2.1      553.4     1.37e+05
2016 01 07  0200   57394    7200    0        1.9      570.8     1.65e+05
2016 01 07  0300   57394   10800    0        1.1      577.8     1.51e+05
2016 01 07  0400   57394   14400    0        2.0      580.1     2.10e+05
2016 01 07  0500   57394   18000    0        1.5      565.1     1.64e+05
2016 01 07  0600   57394   21600    1        2.3      565.3     1.27e+05
2016 01 07  0700   57394   25200    0        1.8      569.8     1.60e+05
2016 01 07  0800   57394   28800    0        2.3      573.4     1.58e+05
2016 01 07  0900   57394   32400    0        2.3      560.5     1.49e+05
2016 01 07  1000   57394   36000    0        2.2      565.2     1.45e+05
2016 01 07  1100   57394   39600    1        2.0      547.4     1.31e+05
2016 01 07  1200   57394   43200    0        2.1      555.6     1.51e+05
2016 01 07  1300   57394   46800    0        2.0      556.0     1.44e+05
2016 01 07  1400   57394   50400    0        2.0      561.0     1.50e+05
2016 01 07  1500   57394   54000    0        1.7      559.7     1.49e+05
2016 01 07  1600   57394   57600    0        2.0      558.1     1.51e+05
2016 01 07  1700   57394   61200    0        2.1      574.2     9.90e+04
2016 01 07  1800   57394   64800    0        2.2      564.7     9.16e+04
2016 01 07  1900   57394   68400    0        2.3      570.2     9.24e+04
2016 01 07  2000   57394   72000    1        1.7      552.9     1.08e+05
2016 01 07  2100   57394   75600    0        1.8      553.7     1.03e+05
2016 01 07  2200   57394   79200    0        1.7      549.5     1.16e+05
2016 01 07  2300   57394   82800    0        2.0      542.6     1.03e+05
2016 01 08  0000   57395       0    0        1.7      538.0     9.48e+04
2016 01 08  0100   57395    3600    0        2.0      552.3     9.07e+04
2016 01 08  0200   57395    7200    0        2.2      551.0     8.15e+04
2016 01 08  0300   57395   10800    0        2.4      548.2     8.62e+04
2016 01 08  0400   57395   14400    0        2.4      538.3     8.06e+04
2016 01 08  0500   57395   18000    0        1.7      537.4     1.02e+05
2016 01 08  0600   57395   21600    0        2.1      525.2     1.16e+05
2016 01 08  0700   57395   25200    0        1.7      518.3     1.19e+05
2016 01 08  0800   57395   28800    0        1.5      516.9     1.15e+05
2016 01 08  0900   57395   32400    0        1.6      516.8     9.95e+04
2016 01 08  1000   57395   36000    0        2.2      505.9     7.61e+04
2016 01 08  1100   57395   39600    0        2.1      499.0     9.21e+04
2016 01 08  1200   57395   43200    0        2.0      495.8     9.12e+04
2016 01 08  1300   57395   46800    0        2.3      501.6     8.34e+04
2016 01 08  1400   57395   50400    1        1.9      497.2     8.98e+04
