:Product: 200810_ace_mag_1h.txt
:Issued: 2008 Nov 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 10 01  0000   54740       0    0     5.3    -4.5     1.8     7.2    14.7   319.5
2008 10 01  0100   54740    3600    0     6.0    -3.9     1.1     7.2     8.6   326.6
2008 10 01  0200   54740    7200    0     5.8    -4.5     1.7     7.5    13.5   322.4
2008 10 01  0300   54740   10800    0     4.8    -3.3     0.8     5.9     8.0   325.6
2008 10 01  0400   54740   14400    0     0.1    -6.1     1.9     6.4    17.3   271.3
2008 10 01  0500   54740   18000    0    -1.0    -5.9    -1.4     6.2   -12.9   260.8
2008 10 01  0600   54740   21600    0     2.6    -1.4    -0.6     3.0   -11.6   332.3
2008 10 01  0700   54740   25200    0     2.0    -1.7     2.2     3.5    39.8   320.0
2008 10 01  0800   54740   28800    0     0.3    -5.9     0.2     5.9     2.0   272.7
2008 10 01  0900   54740   32400    0     4.5    -1.0     2.5     5.3    28.0   347.9
2008 10 01  1000   54740   36000    0     3.8    -3.1     0.7     4.9     7.7   320.8
2008 10 01  1100   54740   39600    0     0.4    -4.1    -0.3     4.1    -4.8   275.4
2008 10 01  1200   54740   43200    0     1.0    -4.8     3.6     6.1    36.2   281.4
2008 10 01  1300   54740   46800    0     1.1    -5.9    -0.9     6.1    -8.9   280.7
2008 10 01  1400   54740   50400    0     1.1    -5.4     2.8     6.2    27.0   281.0
2008 10 01  1500   54740   54000    0     0.3    -4.8     1.7     5.1    19.1   273.8
2008 10 01  1600   54740   57600    0     1.3    -5.6    -0.0     5.8    -0.4   283.3
2008 10 01  1700   54740   61200    0     4.6    -1.5     1.8     5.2    20.3   342.0
2008 10 01  1800   54740   64800    0     5.5    -0.4     1.2     5.7    12.5   356.3
2008 10 01  1900   54740   68400    0     4.3    -3.4    -0.1     5.5    -0.8   321.2
2008 10 01  2000   54740   72000    0     4.1     0.0     2.6     4.8    32.1     0.0
2008 10 01  2100   54740   75600    0     2.2    -1.9    -0.8     3.0   -15.0   319.8
2008 10 01  2200   54740   79200    0     2.7    -4.2    -0.3     5.0    -3.6   303.0
