:Product: 200903_ace_sis_1h.txt
:Issued: 2009 Apr 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2009 03 01  0000   54891       0      0    2.16e+00    0    1.51e+00
2009 03 01  0100   54891    3600      0    2.17e+00    0    1.52e+00
2009 03 01  0200   54891    7200      0    2.17e+00    0    1.51e+00
2009 03 01  0300   54891   10800      0    2.21e+00    0    1.54e+00
2009 03 01  0400   54891   14400      0    2.20e+00    0    1.53e+00
2009 03 01  0500   54891   18000      0    2.19e+00    0    1.53e+00
2009 03 01  0600   54891   21600      0    2.18e+00    0    1.53e+00
2009 03 01  0700   54891   25200      0    2.18e+00    0    1.53e+00
2009 03 01  0800   54891   28800      0    2.17e+00    0    1.52e+00
2009 03 01  0900   54891   32400      0    2.16e+00    0    1.51e+00
2009 03 01  1000   54891   36000      0    2.17e+00    0    1.51e+00
2009 03 01  1100   54891   39600      0    2.17e+00    0    1.52e+00
2009 03 01  1200   54891   43200      0    2.18e+00    0    1.52e+00
2009 03 01  1300   54891   46800      0    2.15e+00    0    1.50e+00
2009 03 01  1400   54891   50400      0    2.17e+00    0    1.51e+00
2009 03 01  1500   54891   54000      0    2.16e+00    0    1.51e+00
2009 03 01  1600   54891   57600      0    2.18e+00    0    1.53e+00
2009 03 01  1700   54891   61200      0    2.18e+00    0    1.52e+00
2009 03 01  1800   54891   64800      0    2.16e+00    0    1.51e+00
2009 03 01  1900   54891   68400      0    2.18e+00    0    1.53e+00
2009 03 01  2000   54891   72000      0    2.17e+00    0    1.51e+00
2009 03 01  2100   54891   75600      0    2.17e+00    0    1.51e+00
2009 03 01  2200   54891   79200      0    2.16e+00    0    1.51e+00
2009 03 01  2300   54891   82800      0    2.21e+00    0    1.54e+00
2009 03 02  0000   54892       0      0    2.19e+00    0    1.53e+00
2009 03 02  0100   54892    3600      0    2.19e+00    0    1.53e+00
2009 03 02  0200   54892    7200      0    2.20e+00    0    1.53e+00
2009 03 02  0300   54892   10800      0    2.19e+00    0    1.52e+00
2009 03 02  0400   54892   14400      0    2.20e+00    0    1.54e+00
2009 03 02  0500   54892   18000      0    2.18e+00    0    1.52e+00
2009 03 02  0600   54892   21600      0    2.20e+00    0    1.54e+00
2009 03 02  0700   54892   25200      0    2.19e+00    0    1.52e+00
2009 03 02  0800   54892   28800      0    2.18e+00    0    1.52e+00
2009 03 02  0900   54892   32400      0    2.19e+00    0    1.53e+00
2009 03 02  1000   54892   36000      0    2.18e+00    0    1.52e+00
2009 03 02  1100   54892   39600      0    2.20e+00    0    1.54e+00
2009 03 02  1200   54892   43200      0    2.19e+00    0    1.53e+00
2009 03 02  1300   54892   46800      0    2.20e+00    0    1.53e+00
2009 03 02  1400   54892   50400      0    2.19e+00    0    1.52e+00
2009 03 02  1500   54892   54000      0    2.19e+00    0    1.53e+00
2009 03 02  1600   54892   57600      0    2.19e+00    0    1.52e+00
2009 03 02  1700   54892   61200      0    2.18e+00    0    1.52e+00
2009 03 02  1800   54892   64800      0    2.19e+00    0    1.53e+00
2009 03 02  1900   54892   68400      0    2.18e+00    0    1.52e+00
2009 03 02  2000   54892   72000      0    2.20e+00    0    1.54e+00
2009 03 02  2100   54892   75600      0    2.17e+00    0    1.52e+00
2009 03 02  2200   54892   79200      0    2.17e+00    0    1.51e+00
2009 03 02  2300   54892   82800      0    2.19e+00    0    1.52e+00
2009 03 03  0000   54893       0      0    2.20e+00    0    1.53e+00
2009 03 03  0100   54893    3600      0    2.21e+00    0    1.54e+00
2009 03 03  0200   54893    7200      0    2.21e+00    0    1.54e+00
2009 03 03  0300   54893   10800      0    2.20e+00    0    1.53e+00
2009 03 03  0400   54893   14400      0    2.19e+00    0    1.53e+00
2009 03 03  0500   54893   18000      0    2.19e+00    0    1.52e+00
2009 03 03  0600   54893   21600      0    2.21e+00    0    1.54e+00
2009 03 03  0700   54893   25200      0    2.20e+00    0    1.54e+00
2009 03 03  0800   54893   28800      0    2.19e+00    0    1.53e+00
2009 03 03  0900   54893   32400      0    2.18e+00    0    1.53e+00
2009 03 03  1000   54893   36000      0    2.20e+00    0    1.54e+00
2009 03 03  1100   54893   39600      0    2.17e+00    0    1.51e+00
2009 03 03  1200   54893   43200      0    2.17e+00    0    1.51e+00
2009 03 03  1300   54893   46800      0    2.18e+00    0    1.52e+00
2009 03 03  1400   54893   50400      0    2.20e+00    0    1.54e+00
2009 03 03  1500   54893   54000      0    2.18e+00    0    1.52e+00
2009 03 03  1600   54893   57600      0    2.18e+00    0    1.52e+00
2009 03 03  1700   54893   61200      0    2.20e+00    0    1.53e+00
2009 03 03  1800   54893   64800      0    2.19e+00    0    1.53e+00
2009 03 03  1900   54893   68400      0    2.19e+00    0    1.53e+00
2009 03 03  2000   54893   72000      0    2.19e+00    0    1.53e+00
2009 03 03  2100   54893   75600      0    2.22e+00    0    1.55e+00
2009 03 03  2200   54893   79200      0    2.21e+00    0    1.55e+00
2009 03 03  2300   54893   82800      0    2.20e+00    0    1.54e+00
2009 03 04  0000   54894       0      0    2.19e+00    0    1.54e+00
2009 03 04  0100   54894    3600      0    2.23e+00    0    1.55e+00
2009 03 04  0200   54894    7200      0    2.21e+00    0    1.55e+00
2009 03 04  0300   54894   10800      0    2.20e+00    0    1.54e+00
2009 03 04  0400   54894   14400      0    2.19e+00    0    1.53e+00
2009 03 04  0500   54894   18000      0    2.19e+00    0    1.53e+00
2009 03 04  0600   54894   21600      0    2.19e+00    0    1.53e+00
2009 03 04  0700   54894   25200      0    2.18e+00    0    1.52e+00
2009 03 04  0800   54894   28800      0    2.20e+00    0    1.54e+00
2009 03 04  0900   54894   32400      0    2.18e+00    0    1.52e+00
2009 03 04  1000   54894   36000      0    2.22e+00    0    1.55e+00
2009 03 04  1100   54894   39600      0    2.21e+00    0    1.55e+00
2009 03 04  1200   54894   43200      0    2.22e+00    0    1.55e+00
2009 03 04  1300   54894   46800      0    2.21e+00    0    1.54e+00
2009 03 04  1400   54894   50400      0    2.20e+00    0    1.54e+00
2009 03 04  1500   54894   54000      0    2.23e+00    0    1.56e+00
2009 03 04  1600   54894   57600      0    2.21e+00    0    1.54e+00
2009 03 04  1700   54894   61200      0    2.23e+00    0    1.56e+00
2009 03 04  1800   54894   64800      0    2.22e+00    0    1.55e+00
2009 03 04  1900   54894   68400      0    2.20e+00    0    1.53e+00
2009 03 04  2000   54894   72000      0    2.24e+00    0    1.57e+00
2009 03 04  2100   54894   75600      0    2.25e+00    0    1.57e+00
2009 03 04  2200   54894   79200      0    2.25e+00    0    1.57e+00
2009 03 04  2300   54894   82800      0    2.25e+00    0    1.57e+00
2009 03 05  0000   54895       0      0    2.24e+00    0    1.57e+00
2009 03 05  0100   54895    3600      0    2.25e+00    0    1.57e+00
2009 03 05  0200   54895    7200      0    2.23e+00    0    1.55e+00
2009 03 05  0300   54895   10800      0    2.24e+00    0    1.57e+00
2009 03 05  0400   54895   14400      0    2.25e+00    0    1.57e+00
2009 03 05  0500   54895   18000      0    2.24e+00    0    1.56e+00
2009 03 05  0600   54895   21600      0    2.23e+00    0    1.56e+00
2009 03 05  0700   54895   25200      0    2.25e+00    0    1.57e+00
2009 03 05  0800   54895   28800      0    2.25e+00    0    1.57e+00
2009 03 05  0900   54895   32400      0    2.25e+00    0    1.57e+00
2009 03 05  1000   54895   36000      0    2.25e+00    0    1.57e+00
2009 03 05  1100   54895   39600      0    2.23e+00    0    1.56e+00
2009 03 05  1200   54895   43200      0    2.25e+00    0    1.57e+00
2009 03 05  1300   54895   46800      0    2.25e+00    0    1.57e+00
2009 03 05  1400   54895   50400      0    2.25e+00    0    1.57e+00
2009 03 05  1500   54895   54000      0    2.24e+00    0    1.57e+00
2009 03 05  1600   54895   57600      0    2.24e+00    0    1.57e+00
2009 03 05  1700   54895   61200      0    2.26e+00    0    1.57e+00
2009 03 05  1800   54895   64800      0    2.26e+00    0    1.57e+00
2009 03 05  1900   54895   68400      0    2.22e+00    0    1.55e+00
2009 03 05  2000   54895   72000      0    2.25e+00    0    1.57e+00
2009 03 05  2100   54895   75600      0    2.25e+00    0    1.57e+00
2009 03 05  2200   54895   79200      0    2.25e+00    0    1.57e+00
2009 03 05  2300   54895   82800      0    2.25e+00    0    1.56e+00
2009 03 06  0000   54896       0      0    2.22e+00    0    1.55e+00
2009 03 06  0100   54896    3600      0    2.26e+00    0    1.58e+00
2009 03 06  0200   54896    7200      0    2.22e+00    0    1.55e+00
2009 03 06  0300   54896   10800      0    2.25e+00    0    1.57e+00
2009 03 06  0400   54896   14400      0    2.24e+00    0    1.56e+00
2009 03 06  0500   54896   18000      0    2.24e+00    0    1.57e+00
2009 03 06  0600   54896   21600      0    2.24e+00    0    1.56e+00
2009 03 06  0700   54896   25200      0    2.23e+00    0    1.55e+00
2009 03 06  0800   54896   28800      0    2.23e+00    0    1.56e+00
2009 03 06  0900   54896   32400      0    2.23e+00    0    1.56e+00
2009 03 06  1000   54896   36000      0    2.23e+00    0    1.55e+00
2009 03 06  1100   54896   39600      0    2.22e+00    0    1.55e+00
2009 03 06  1200   54896   43200      0    2.22e+00    0    1.55e+00
2009 03 06  1300   54896   46800      0    2.23e+00    0    1.55e+00
2009 03 06  1400   54896   50400      0    2.25e+00    0    1.57e+00
2009 03 06  1500   54896   54000      0    2.25e+00    0    1.57e+00
2009 03 06  1600   54896   57600      0    2.23e+00    0    1.56e+00
2009 03 06  1700   54896   61200      0    2.25e+00    0    1.57e+00
2009 03 06  1800   54896   64800      0    2.24e+00    0    1.57e+00
2009 03 06  1900   54896   68400      0    2.23e+00    0    1.55e+00
2009 03 06  2000   54896   72000      0    2.24e+00    0    1.56e+00
2009 03 06  2100   54896   75600      0    2.23e+00    0    1.56e+00
2009 03 06  2200   54896   79200      0    2.24e+00    0    1.56e+00
2009 03 06  2300   54896   82800      0    4.45e+02    0    5.88e+00
2009 03 07  0000   54897       0      0    3.45e+03    0    2.10e+01
2009 03 07  0100   54897    3600      0    3.50e+01    0    2.11e+00
2009 03 07  0200   54897    7200      0    2.25e+00    0    1.56e+00
2009 03 07  0300   54897   10800      0    2.25e+00    0    1.57e+00
2009 03 07  0400   54897   14400      0    2.27e+00    0    1.58e+00
2009 03 07  0500   54897   18000      0    2.26e+00    0    1.58e+00
2009 03 07  0600   54897   21600      0    2.26e+00    0    1.58e+00
2009 03 07  0700   54897   25200      0    2.28e+00    0    1.59e+00
2009 03 07  0800   54897   28800      0    2.26e+00    0    1.58e+00
2009 03 07  0900   54897   32400      0    2.25e+00    0    1.57e+00
2009 03 07  1000   54897   36000      0    2.25e+00    0    1.56e+00
2009 03 07  1100   54897   39600      0    2.25e+00    0    1.57e+00
2009 03 07  1200   54897   43200      0    2.27e+00    0    1.59e+00
2009 03 07  1300   54897   46800      0    2.27e+00    0    1.58e+00
2009 03 07  1400   54897   50400      0    2.25e+00    0    1.57e+00
2009 03 07  1500   54897   54000      0    2.26e+00    0    1.57e+00
2009 03 07  1600   54897   57600      0    2.27e+00    0    1.59e+00
2009 03 07  1700   54897   61200      0    2.24e+00    0    1.56e+00
2009 03 07  1800   54897   64800      0    2.28e+00    0    1.59e+00
2009 03 07  1900   54897   68400      0    2.29e+00    0    1.60e+00
2009 03 07  2000   54897   72000      0    2.28e+00    0    1.59e+00
2009 03 07  2100   54897   75600      0    2.27e+00    0    1.58e+00
2009 03 07  2200   54897   79200      0    2.26e+00    0    1.58e+00
2009 03 07  2300   54897   82800      0    2.28e+00    0    1.59e+00
2009 03 08  0000   54898       0      0    2.26e+00    0    1.58e+00
2009 03 08  0100   54898    3600      0    2.26e+00    0    1.57e+00
2009 03 08  0200   54898    7200      0    2.26e+00    0    1.58e+00
2009 03 08  0300   54898   10800      0    2.28e+00    0    1.59e+00
2009 03 08  0400   54898   14400      0    2.25e+00    0    1.57e+00
2009 03 08  0500   54898   18000      0    2.28e+00    0    1.59e+00
2009 03 08  0600   54898   21600      0    2.28e+00    0    1.59e+00
2009 03 08  0700   54898   25200      0    2.27e+00    0    1.59e+00
2009 03 08  0800   54898   28800      0    2.25e+00    0    1.57e+00
2009 03 08  0900   54898   32400      0    2.25e+00    0    1.57e+00
2009 03 08  1000   54898   36000      0    2.24e+00    0    1.57e+00
2009 03 08  1100   54898   39600      0    2.22e+00    0    1.55e+00
2009 03 08  1200   54898   43200      0    2.22e+00    0    1.55e+00
2009 03 08  1300   54898   46800      0    2.19e+00    0    1.53e+00
2009 03 08  1400   54898   50400      0    2.18e+00    0    1.52e+00
2009 03 08  1500   54898   54000      0    2.20e+00    0    1.54e+00
2009 03 08  1600   54898   57600      0    2.19e+00    0    1.53e+00
2009 03 08  1700   54898   61200      0    2.19e+00    0    1.53e+00
2009 03 08  1800   54898   64800      0    2.20e+00    0    1.54e+00
2009 03 08  1900   54898   68400      0    2.23e+00    0    1.56e+00
2009 03 08  2000   54898   72000      0    2.21e+00    0    1.54e+00
2009 03 08  2100   54898   75600      0    2.21e+00    0    1.54e+00
2009 03 08  2200   54898   79200      0    2.21e+00    0    1.54e+00
2009 03 08  2300   54898   82800      0    2.20e+00    0    1.54e+00
2009 03 09  0000   54899       0      0    2.21e+00    0    1.54e+00
2009 03 09  0100   54899    3600      0    2.21e+00    0    1.55e+00
2009 03 09  0200   54899    7200      0    2.21e+00    0    1.54e+00
2009 03 09  0300   54899   10800      0    2.21e+00    0    1.54e+00
2009 03 09  0400   54899   14400      0    2.22e+00    0    1.55e+00
2009 03 09  0500   54899   18000      0    2.23e+00    0    1.55e+00
2009 03 09  0600   54899   21600      0    2.24e+00    0    1.57e+00
2009 03 09  0700   54899   25200      0    2.24e+00    0    1.56e+00
2009 03 09  0800   54899   28800      0    2.26e+00    0    1.58e+00
2009 03 09  0900   54899   32400      0    2.23e+00    0    1.56e+00
2009 03 09  1000   54899   36000      0    2.22e+00    0    1.54e+00
2009 03 09  1100   54899   39600      0    2.22e+00    0    1.55e+00
2009 03 09  1200   54899   43200      0    2.24e+00    0    1.56e+00
2009 03 09  1300   54899   46800      0    2.23e+00    0    1.55e+00
2009 03 09  1400   54899   50400      0    2.22e+00    0    1.55e+00
2009 03 09  1500   54899   54000      0    2.22e+00    0    1.55e+00
2009 03 09  1600   54899   57600      0    2.24e+00    0    1.56e+00
2009 03 09  1700   54899   61200      0    2.22e+00    0    1.55e+00
2009 03 09  1800   54899   64800      0    2.21e+00    0    1.54e+00
2009 03 09  1900   54899   68400      0    2.23e+00    0    1.56e+00
2009 03 09  2000   54899   72000      0    2.22e+00    0    1.55e+00
2009 03 09  2100   54899   75600      0    2.21e+00    0    1.54e+00
2009 03 09  2200   54899   79200      0    2.24e+00    0    1.56e+00
2009 03 09  2300   54899   82800      0    2.24e+00    0    1.56e+00
2009 03 10  0000   54900       0      0    2.24e+00    0    1.57e+00
2009 03 10  0100   54900    3600      0    2.26e+00    0    1.58e+00
