:Product: 200902_ace_loc_1h.txt
:Issued: 2009 Feb 28 2310 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2009 02 01  0000   54863       0     227.1     39.7     10.2
2009 02 01  0100   54863    3600     227.1     39.7     10.2
2009 02 01  0200   54863    7200     227.1     39.7     10.2
2009 02 01  0300   54863   10800     227.1     39.7     10.1
2009 02 01  0400   54863   14400     227.1     39.8     10.1
2009 02 01  0500   54863   18000     227.2     39.8     10.1
2009 02 01  0600   54863   21600     227.2     39.8     10.1
2009 02 01  0700   54863   25200     227.2     39.8     10.0
2009 02 01  0800   54863   28800     227.2     39.8     10.0
2009 02 01  0900   54863   32400     227.2     39.8     10.0
2009 02 01  1000   54863   36000     227.2     39.8      9.9
2009 02 01  1100   54863   39600     227.2     39.8      9.9
2009 02 01  1200   54863   43200     227.2     39.8      9.9
2009 02 01  1300   54863   46800     227.3     39.9      9.8
2009 02 01  1400   54863   50400     227.3     39.9      9.8
2009 02 01  1500   54863   54000     227.3     39.9      9.8
2009 02 01  1600   54863   57600     227.3     39.9      9.7
2009 02 01  1700   54863   61200     227.3     39.9      9.7
2009 02 01  1800   54863   64800     227.3     39.9      9.7
2009 02 01  1900   54863   68400     227.3     39.9      9.6
2009 02 01  2000   54863   72000     227.4     39.9      9.6
2009 02 01  2100   54863   75600     227.4     39.9      9.6
2009 02 01  2200   54863   79200     227.4     39.9      9.5
2009 02 01  2300   54863   82800     227.4     40.0      9.5
2009 02 02  0000   54864       0     227.4     40.0      9.5
2009 02 02  0100   54864    3600     227.4     40.0      9.5
2009 02 02  0200   54864    7200     227.4     40.0      9.4
2009 02 02  0300   54864   10800     227.5     40.0      9.4
2009 02 02  0400   54864   14400     227.5     40.0      9.4
2009 02 02  0500   54864   18000     227.5     40.0      9.3
2009 02 02  0600   54864   21600     227.5     40.0      9.3
2009 02 02  0700   54864   25200     227.5     40.0      9.3
2009 02 02  0800   54864   28800     227.5     40.0      9.2
2009 02 02  0900   54864   32400     227.5     40.0      9.2
2009 02 02  1000   54864   36000     227.6     40.0      9.2
2009 02 02  1100   54864   39600     227.6     40.1      9.1
2009 02 02  1200   54864   43200     227.6     40.1      9.1
2009 02 02  1300   54864   46800     227.6     40.1      9.1
2009 02 02  1400   54864   50400     227.6     40.1      9.0
2009 02 02  1500   54864   54000     227.6     40.1      9.0
2009 02 02  1600   54864   57600     227.6     40.1      9.0
2009 02 02  1700   54864   61200     227.7     40.1      8.9
2009 02 02  1800   54864   64800     227.7     40.1      8.9
2009 02 02  1900   54864   68400     227.7     40.1      8.9
2009 02 02  2000   54864   72000     227.7     40.1      8.8
2009 02 02  2100   54864   75600     227.7     40.1      8.8
2009 02 02  2200   54864   79200     227.7     40.1      8.8
2009 02 02  2300   54864   82800     227.7     40.1      8.7
2009 02 03  0000   54865       0     227.8     40.1      8.7
2009 02 03  0100   54865    3600     227.8     40.1      8.7
2009 02 03  0200   54865    7200     227.8     40.1      8.6
2009 02 03  0300   54865   10800     227.8     40.2      8.6
2009 02 03  0400   54865   14400     227.8     40.2      8.6
2009 02 03  0500   54865   18000     227.8     40.2      8.6
2009 02 03  0600   54865   21600     227.8     40.2      8.5
2009 02 03  0700   54865   25200     227.8     40.2      8.5
2009 02 03  0800   54865   28800     227.9     40.2      8.5
2009 02 03  0900   54865   32400     227.9     40.2      8.4
2009 02 03  1000   54865   36000     227.9     40.2      8.4
2009 02 03  1100   54865   39600     227.9     40.2      8.4
2009 02 03  1200   54865   43200     227.9     40.2      8.3
2009 02 03  1300   54865   46800     227.9     40.2      8.3
2009 02 03  1400   54865   50400     227.9     40.2      8.3
2009 02 03  1500   54865   54000     228.0     40.2      8.2
2009 02 03  1600   54865   57600     228.0     40.2      8.2
2009 02 03  1700   54865   61200     228.0     40.2      8.2
2009 02 03  1800   54865   64800     228.0     40.2      8.1
2009 02 03  1900   54865   68400     228.0     40.2      8.1
2009 02 03  2000   54865   72000     228.0     40.2      8.1
2009 02 03  2100   54865   75600     228.0     40.2      8.0
2009 02 03  2200   54865   79200     228.1     40.2      8.0
2009 02 03  2300   54865   82800     228.1     40.2      8.0
2009 02 04  0000   54866       0     228.1     40.2      7.9
2009 02 04  0100   54866    3600     228.1     40.2      7.9
2009 02 04  0200   54866    7200     228.1     40.2      7.9
2009 02 04  0300   54866   10800     228.1     40.2      7.8
2009 02 04  0400   54866   14400     228.1     40.2      7.8
2009 02 04  0500   54866   18000     228.2     40.2      7.8
2009 02 04  0600   54866   21600     228.2     40.2      7.7
2009 02 04  0700   54866   25200     228.2     40.2      7.7
2009 02 04  0800   54866   28800     228.2     40.2      7.7
2009 02 04  0900   54866   32400     228.2     40.2      7.6
2009 02 04  1000   54866   36000     228.2     40.2      7.6
2009 02 04  1100   54866   39600     228.2     40.2      7.6
2009 02 04  1200   54866   43200     228.3     40.2      7.5
2009 02 04  1300   54866   46800     228.3     40.2      7.5
2009 02 04  1400   54866   50400     228.3     40.2      7.5
2009 02 04  1500   54866   54000     228.3     40.2      7.4
2009 02 04  1600   54866   57600     228.3     40.2      7.4
2009 02 04  1700   54866   61200     228.3     40.2      7.4
2009 02 04  1800   54866   64800     228.3     40.2      7.3
2009 02 04  1900   54866   68400     228.4     40.2      7.3
2009 02 04  2000   54866   72000     228.4     40.2      7.3
2009 02 04  2100   54866   75600     228.4     40.2      7.2
2009 02 04  2200   54866   79200     228.4     40.2      7.2
2009 02 04  2300   54866   82800     228.4     40.2      7.2
2009 02 05  0000   54867       0     228.4     40.2      7.1
2009 02 05  0100   54867    3600     228.4     40.2      7.1
2009 02 05  0200   54867    7200     228.5     40.2      7.1
2009 02 05  0300   54867   10800     228.5     40.2      7.0
2009 02 05  0400   54867   14400     228.5     40.2      7.0
2009 02 05  0500   54867   18000     228.5     40.2      7.0
2009 02 05  0600   54867   21600     228.5     40.2      6.9
2009 02 05  0700   54867   25200     228.5     40.2      6.9
2009 02 05  0800   54867   28800     228.6     40.2      6.9
2009 02 05  0900   54867   32400     228.6     40.2      6.8
2009 02 05  1000   54867   36000     228.6     40.2      6.8
2009 02 05  1100   54867   39600     228.6     40.2      6.8
2009 02 05  1200   54867   43200     228.6     40.2      6.7
2009 02 05  1300   54867   46800     228.6     40.2      6.7
2009 02 05  1400   54867   50400     228.6     40.2      6.7
2009 02 05  1500   54867   54000     228.7     40.2      6.6
2009 02 05  1600   54867   57600     228.7     40.2      6.6
2009 02 05  1700   54867   61200     228.7     40.2      6.6
2009 02 05  1800   54867   64800     228.7     40.2      6.5
2009 02 05  1900   54867   68400     228.7     40.2      6.5
2009 02 05  2000   54867   72000     228.7     40.2      6.5
2009 02 05  2100   54867   75600     228.8     40.1      6.4
2009 02 05  2200   54867   79200     228.8     40.1      6.4
2009 02 05  2300   54867   82800     228.8     40.1      6.4
2009 02 06  0000   54868       0     228.8     40.1      6.3
2009 02 06  0100   54868    3600     228.8     40.1      6.3
2009 02 06  0200   54868    7200     228.8     40.1      6.3
2009 02 06  0300   54868   10800     228.8     40.1      6.2
2009 02 06  0400   54868   14400     228.9     40.1      6.2
2009 02 06  0500   54868   18000     228.9     40.1      6.1
2009 02 06  0600   54868   21600     228.9     40.1      6.1
2009 02 06  0700   54868   25200     228.9     40.1      6.1
2009 02 06  0800   54868   28800     228.9     40.1      6.0
2009 02 06  0900   54868   32400     228.9     40.1      6.0
2009 02 06  1000   54868   36000     229.0     40.1      6.0
2009 02 06  1100   54868   39600     229.0     40.1      5.9
2009 02 06  1200   54868   43200     229.0     40.1      5.9
2009 02 06  1300   54868   46800     229.0     40.0      5.9
2009 02 06  1400   54868   50400     229.0     40.0      5.8
2009 02 06  1500   54868   54000     229.0     40.0      5.8
2009 02 06  1600   54868   57600     229.1     40.0      5.8
2009 02 06  1700   54868   61200     229.1     40.0      5.7
2009 02 06  1800   54868   64800     229.1     40.0      5.7
2009 02 06  1900   54868   68400     229.1     40.0      5.7
2009 02 06  2000   54868   72000     229.1     40.0      5.6
2009 02 06  2100   54868   75600     229.2     40.0      5.6
2009 02 06  2200   54868   79200     229.2     40.0      5.6
2009 02 06  2300   54868   82800     229.2     40.0      5.5
2009 02 07  0000   54869       0     229.2     40.0      5.5
2009 02 07  0100   54869    3600     229.2     40.0      5.5
2009 02 07  0200   54869    7200     229.2     39.9      5.4
2009 02 07  0300   54869   10800     229.2     39.9      5.4
2009 02 07  0400   54869   14400     229.3     39.9      5.4
2009 02 07  0500   54869   18000     229.3     39.9      5.3
2009 02 07  0600   54869   21600     229.3     39.9      5.3
2009 02 07  0700   54869   25200     229.3     39.9      5.3
2009 02 07  0800   54869   28800     229.3     39.9      5.2
2009 02 07  0900   54869   32400     229.3     39.9      5.2
2009 02 07  1000   54869   36000     229.4     39.9      5.2
2009 02 07  1100   54869   39600     229.4     39.9      5.1
2009 02 07  1200   54869   43200     229.4     39.8      5.1
2009 02 07  1300   54869   46800     229.4     39.8      5.0
2009 02 07  1400   54869   50400     229.4     39.8      5.0
2009 02 07  1500   54869   54000     229.5     39.8      5.0
2009 02 07  1600   54869   57600     229.5     39.8      4.9
2009 02 07  1700   54869   61200     229.5     39.8      4.9
2009 02 07  1800   54869   64800     229.5     39.8      4.9
2009 02 07  1900   54869   68400     229.5     39.8      4.8
2009 02 07  2000   54869   72000     229.6     39.8      4.8
2009 02 07  2100   54869   75600     229.6     39.7      4.8
2009 02 07  2200   54869   79200     229.6     39.7      4.7
2009 02 07  2300   54869   82800     229.6     39.7      4.7
2009 02 08  0000   54870       0     229.6     39.7      4.7
2009 02 08  0100   54870    3600     229.6     39.7      4.6
2009 02 08  0200   54870    7200     229.7     39.7      4.6
2009 02 08  0300   54870   10800     229.7     39.7      4.6
2009 02 08  0400   54870   14400     229.7     39.7      4.5
2009 02 08  0500   54870   18000     229.7     39.7      4.5
2009 02 08  0600   54870   21600     229.7     39.6      4.5
2009 02 08  0700   54870   25200     229.8     39.6      4.4
2009 02 08  0800   54870   28800     229.8     39.6      4.4
2009 02 08  0900   54870   32400     229.8     39.6      4.4
2009 02 08  1000   54870   36000     229.8     39.6      4.3
2009 02 08  1100   54870   39600     229.8     39.6      4.3
2009 02 08  1200   54870   43200     229.8     39.6      4.2
2009 02 08  1300   54870   46800     229.9     39.6      4.2
2009 02 08  1400   54870   50400     229.9     39.5      4.2
2009 02 08  1500   54870   54000     229.9     39.5      4.1
2009 02 08  1600   54870   57600     229.9     39.5      4.1
2009 02 08  1700   54870   61200     229.9     39.5      4.1
2009 02 08  1800   54870   64800     230.0     39.5      4.0
2009 02 08  1900   54870   68400     230.0     39.5      4.0
2009 02 08  2000   54870   72000     230.0     39.5      4.0
2009 02 08  2100   54870   75600     230.0     39.4      3.9
2009 02 08  2200   54870   79200     230.1     39.4      3.9
2009 02 08  2300   54870   82800     230.1     39.4      3.9
2009 02 09  0000   54871       0     230.1     39.4      3.8
2009 02 09  0100   54871    3600     230.1     39.4      3.8
2009 02 09  0200   54871    7200     230.1     39.4      3.8
2009 02 09  0300   54871   10800     230.2     39.4      3.7
2009 02 09  0400   54871   14400     230.2     39.3      3.7
2009 02 09  0500   54871   18000     230.2     39.3      3.7
2009 02 09  0600   54871   21600     230.2     39.3      3.6
2009 02 09  0700   54871   25200     230.2     39.3      3.6
2009 02 09  0800   54871   28800     230.2     39.3      3.5
2009 02 09  0900   54871   32400     230.3     39.3      3.5
2009 02 09  1000   54871   36000     230.3     39.3      3.5
2009 02 09  1100   54871   39600     230.3     39.2      3.4
2009 02 09  1200   54871   43200     230.3     39.2      3.4
2009 02 09  1300   54871   46800     230.3     39.2      3.4
2009 02 09  1400   54871   50400     230.4     39.2      3.3
2009 02 09  1500   54871   54000     230.4     39.2      3.3
2009 02 09  1600   54871   57600     230.4     39.2      3.3
2009 02 09  1700   54871   61200     230.4     39.1      3.2
2009 02 09  1800   54871   64800     230.5     39.1      3.2
2009 02 09  1900   54871   68400     230.5     39.1      3.2
2009 02 09  2000   54871   72000     230.5     39.1      3.1
2009 02 09  2100   54871   75600     230.5     39.1      3.1
2009 02 09  2200   54871   79200     230.5     39.1      3.1
2009 02 09  2300   54871   82800     230.6     39.0      3.0
2009 02 10  0000   54872       0     230.6     39.0      3.0
