:Product: 201804_ace_mag_1h.txt
:Issued: 2018 Apr 26 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2018 04 01  0000   58209       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 01  0100   58209    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 01  0200   58209    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 01  0300   58209   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 01  0400   58209   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 01  0500   58209   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 01  0600   58209   21600    0    -2.2     3.1     1.3     4.0    19.7   125.3
2018 04 01  0700   58209   25200    0    -0.5     3.4     0.0     3.4     0.3    97.6
2018 04 01  0800   58209   28800    0     1.1     1.5    -0.1     1.9    -2.9    52.2
2018 04 01  0900   58209   32400    0    -1.0     2.6    -0.4     2.8    -7.7   110.8
2018 04 01  1000   58209   36000    0    -2.0     1.7    -0.4     2.7    -9.2   139.1
2018 04 01  1100   58209   39600    0    -3.1     2.0    -1.0     3.8   -15.4   147.1
2018 04 01  1200   58209   43200    0    -4.8     2.3     0.4     5.4     4.5   154.1
2018 04 01  1300   58209   46800    0    -5.1     0.8     0.8     5.2     8.7   170.6
2018 04 01  1400   58209   50400    0    -4.7    -1.0     2.1     5.3    23.6   191.8
2018 04 01  1500   58209   54000    0    -4.7    -0.9     1.1     4.9    13.3   191.3
2018 04 01  1600   58209   57600    0    -4.4    -1.9     1.9     5.1    21.9   203.1
2018 04 01  1700   58209   61200    0    -3.3     1.0     1.0     3.5    15.6   163.4
2018 04 01  1800   58209   64800    0    -2.0     3.5    -0.2     4.0    -2.8   120.2
2018 04 01  1900   58209   68400    0    -2.6     3.4     0.7     4.4     9.0   126.7
2018 04 01  2000   58209   72000    0    -4.3     1.6     1.8     4.9    21.6   160.1
2018 04 01  2100   58209   75600    0    -4.8    -0.5     0.8     4.9     9.3   185.8
2018 04 01  2200   58209   79200    0    -4.1    -1.5     0.2     4.4     2.2   200.1
2018 04 01  2300   58209   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 02  0000   58210       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 02  0100   58210    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 02  0200   58210    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 02  0300   58210   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 02  0400   58210   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 02  0500   58210   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 02  0600   58210   21600    0     1.3     3.1     0.8     3.5    13.1    67.2
2018 04 02  0700   58210   25200    0    -0.2     3.4     0.5     3.4     8.3    94.2
2018 04 02  0800   58210   28800    0    -2.0     2.7     0.5     3.4     7.7   127.0
2018 04 02  0900   58210   32400    0    -1.8     3.6    -0.1     4.0    -2.0   116.3
2018 04 02  1000   58210   36000    0    -3.1    -0.2     1.3     3.4    22.2   184.4
2018 04 02  1100   58210   39600    0    -4.3    -0.6     1.3     4.5    16.0   188.4
2018 04 02  1200   58210   43200    0    -3.7    -1.5     2.7     4.8    33.7   202.6
2018 04 02  1300   58210   46800    0     0.5     3.1    -0.8     3.2   -14.3    81.2
2018 04 02  1400   58210   50400    0    -0.8     1.7    -2.4     3.0   -51.6   115.4
2018 04 02  1500   58210   54000    0    -1.2     0.7    -3.4     3.6   -68.0   147.7
2018 04 02  1600   58210   57600    0    -2.2     1.0    -1.9     3.1   -37.7   156.4
2018 04 02  1700   58210   61200    0    -3.4    -1.0     0.7     3.6    10.7   196.3
2018 04 02  1800   58210   64800    0    -3.5    -1.3    -0.3     3.7    -4.6   200.7
2018 04 02  1900   58210   68400    0    -2.8    -0.6    -1.8     3.4   -32.2   191.3
2018 04 02  2000   58210   72000    0    -3.8    -0.0    -0.3     3.8    -4.1   180.4
2018 04 02  2100   58210   75600    0    -3.9     0.6    -0.3     4.0    -4.4   170.8
2018 04 02  2200   58210   79200    0    -3.9     0.3    -0.8     4.0   -10.8   175.7
2018 04 02  2300   58210   82800    0    -3.6     0.3    -1.9     4.1   -27.9   174.8
2018 04 03  0000   58211       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 03  0100   58211    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 03  0200   58211    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 03  0300   58211   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 03  0400   58211   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 03  0500   58211   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 04 03  0600   58211   21600    0    -3.1    -2.0    -1.1     3.8   -16.9   212.0
2018 04 03  0700   58211   25200    0    -3.5    -0.8    -0.1     3.6    -2.1   192.4
