:Product: 201509_ace_loc_1h.txt
:Issued: 2015 Sep 25 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2015 09 01  0000   57266       0     224.6    -24.1    -19.5
2015 09 01  0100   57266    3600     224.6    -24.1    -19.6
2015 09 01  0200   57266    7200     224.6    -24.0    -19.6
2015 09 01  0300   57266   10800     224.6    -24.0    -19.6
2015 09 01  0400   57266   14400     224.6    -24.0    -19.6
2015 09 01  0500   57266   18000     224.6    -23.9    -19.6
2015 09 01  0600   57266   21600     224.6    -23.9    -19.7
2015 09 01  0700   57266   25200     224.5    -23.8    -19.7
2015 09 01  0800   57266   28800     224.5    -23.8    -19.7
2015 09 01  0900   57266   32400     224.5    -23.7    -19.7
2015 09 01  1000   57266   36000     224.5    -23.7    -19.7
2015 09 01  1100   57266   39600     224.5    -23.7    -19.8
2015 09 01  1200   57266   43200     224.5    -23.6    -19.8
2015 09 01  1300   57266   46800     224.5    -23.6    -19.8
2015 09 01  1400   57266   50400     224.5    -23.5    -19.8
2015 09 01  1500   57266   54000     224.5    -23.5    -19.9
2015 09 01  1600   57266   57600     224.5    -23.4    -19.9
2015 09 01  1700   57266   61200     224.5    -23.4    -19.9
2015 09 01  1800   57266   64800     224.5    -23.4    -19.9
2015 09 01  1900   57266   68400     224.5    -23.3    -19.9
2015 09 01  2000   57266   72000     224.5    -23.3    -20.0
2015 09 01  2100   57266   75600     224.4    -23.2    -20.0
2015 09 01  2200   57266   79200     224.4    -23.2    -20.0
2015 09 01  2300   57266   82800     224.4    -23.1    -20.0
2015 09 02  0000   57267       0     224.4    -23.1    -20.0
2015 09 02  0100   57267    3600     224.4    -23.0    -20.1
2015 09 02  0200   57267    7200     224.4    -23.0    -20.1
2015 09 02  0300   57267   10800     224.4    -23.0    -20.1
2015 09 02  0400   57267   14400     224.4    -22.9    -20.1
2015 09 02  0500   57267   18000     224.4    -22.9    -20.1
2015 09 02  0600   57267   21600     224.4    -22.8    -20.1
2015 09 02  0700   57267   25200     224.4    -22.8    -20.2
2015 09 02  0800   57267   28800     224.4    -22.7    -20.2
2015 09 02  0900   57267   32400     224.4    -22.7    -20.2
2015 09 02  1000   57267   36000     224.4    -22.6    -20.2
2015 09 02  1100   57267   39600     224.4    -22.6    -20.2
2015 09 02  1200   57267   43200     224.3    -22.6    -20.3
2015 09 02  1300   57267   46800     224.3    -22.5    -20.3
2015 09 02  1400   57267   50400     224.3    -22.5    -20.3
2015 09 02  1500   57267   54000     224.3    -22.4    -20.3
2015 09 02  1600   57267   57600     224.3    -22.4    -20.3
2015 09 02  1700   57267   61200     224.3    -22.3    -20.4
2015 09 02  1800   57267   64800     224.3    -22.3    -20.4
2015 09 02  1900   57267   68400     224.3    -22.2    -20.4
2015 09 02  2000   57267   72000     224.3    -22.2    -20.4
2015 09 02  2100   57267   75600     224.3    -22.1    -20.4
2015 09 02  2200   57267   79200     224.3    -22.1    -20.5
2015 09 02  2300   57267   82800     224.3    -22.0    -20.5
2015 09 03  0000   57268       0     224.3    -22.0    -20.5
2015 09 03  0100   57268    3600     224.3    -21.9    -20.5
2015 09 03  0200   57268    7200     224.3    -21.9    -20.5
2015 09 03  0300   57268   10800     224.3    -21.9    -20.6
2015 09 03  0400   57268   14400     224.3    -21.8    -20.6
2015 09 03  0500   57268   18000     224.3    -21.8    -20.6
2015 09 03  0600   57268   21600     224.2    -21.7    -20.6
2015 09 03  0700   57268   25200     224.2    -21.7    -20.6
2015 09 03  0800   57268   28800     224.2    -21.6    -20.6
2015 09 03  0900   57268   32400     224.2    -21.6    -20.7
2015 09 03  1000   57268   36000     224.2    -21.5    -20.7
2015 09 03  1100   57268   39600     224.2    -21.5    -20.7
2015 09 03  1200   57268   43200     224.2    -21.4    -20.7
2015 09 03  1300   57268   46800     224.2    -21.4    -20.7
2015 09 03  1400   57268   50400     224.2    -21.3    -20.8
2015 09 03  1500   57268   54000     224.2    -21.3    -20.8
2015 09 03  1600   57268   57600     224.2    -21.2    -20.8
2015 09 03  1700   57268   61200     224.2    -21.2    -20.8
2015 09 03  1800   57268   64800     224.2    -21.1    -20.8
2015 09 03  1900   57268   68400     224.2    -21.1    -20.8
2015 09 03  2000   57268   72000     224.2    -21.0    -20.9
2015 09 03  2100   57268   75600     224.2    -21.0    -20.9
2015 09 03  2200   57268   79200     224.2    -20.9    -20.9
2015 09 03  2300   57268   82800     224.2    -20.9    -20.9
2015 09 04  0000   57269       0     224.2    -20.8    -20.9
2015 09 04  0100   57269    3600     224.2    -20.8    -20.9
2015 09 04  0200   57269    7200     224.2    -20.7    -21.0
2015 09 04  0300   57269   10800     224.2    -20.7    -21.0
2015 09 04  0400   57269   14400     224.2    -20.6    -21.0
2015 09 04  0500   57269   18000     224.1    -20.6    -21.0
2015 09 04  0600   57269   21600     224.1    -20.5    -21.0
2015 09 04  0700   57269   25200     224.1    -20.5    -21.0
2015 09 04  0800   57269   28800     224.1    -20.4    -21.1
2015 09 04  0900   57269   32400     224.1    -20.4    -21.1
2015 09 04  1000   57269   36000     224.1    -20.3    -21.1
2015 09 04  1100   57269   39600     224.1    -20.3    -21.1
2015 09 04  1200   57269   43200     224.1    -20.2    -21.1
2015 09 04  1300   57269   46800     224.1    -20.2    -21.1
2015 09 04  1400   57269   50400     224.1    -20.1    -21.2
2015 09 04  1500   57269   54000     224.1    -20.1    -21.2
2015 09 04  1600   57269   57600     224.1    -20.0    -21.2
2015 09 04  1700   57269   61200     224.1    -20.0    -21.2
2015 09 04  1800   57269   64800     224.1    -19.9    -21.2
2015 09 04  1900   57269   68400     224.1    -19.9    -21.2
2015 09 04  2000   57269   72000     224.1    -19.8    -21.3
2015 09 04  2100   57269   75600     224.1    -19.8    -21.3
2015 09 04  2200   57269   79200     224.1    -19.7    -21.3
2015 09 04  2300   57269   82800     224.1    -19.7    -21.3
2015 09 05  0000   57270       0     224.1    -19.6    -21.3
2015 09 05  0100   57270    3600     224.1    -19.6    -21.3
2015 09 05  0200   57270    7200     224.1    -19.5    -21.4
2015 09 05  0300   57270   10800     224.1    -19.5    -21.4
2015 09 05  0400   57270   14400     224.1    -19.4    -21.4
2015 09 05  0500   57270   18000     224.1    -19.4    -21.4
2015 09 05  0600   57270   21600     224.1    -19.3    -21.4
2015 09 05  0700   57270   25200     224.1    -19.3    -21.4
2015 09 05  0800   57270   28800     224.1    -19.2    -21.5
2015 09 05  0900   57270   32400     224.0    -19.2    -21.5
2015 09 05  1000   57270   36000     224.0    -19.1    -21.5
2015 09 05  1100   57270   39600     224.0    -19.1    -21.5
2015 09 05  1200   57270   43200     224.0    -19.0    -21.5
2015 09 05  1300   57270   46800     224.0    -18.9    -21.5
2015 09 05  1400   57270   50400     224.0    -18.9    -21.5
2015 09 05  1500   57270   54000     224.0    -18.8    -21.6
2015 09 05  1600   57270   57600     224.0    -18.8    -21.6
2015 09 05  1700   57270   61200     224.0    -18.7    -21.6
2015 09 05  1800   57270   64800     224.0    -18.7    -21.6
2015 09 05  1900   57270   68400     224.0    -18.6    -21.6
2015 09 05  2000   57270   72000     224.0    -18.6    -21.6
2015 09 05  2100   57270   75600     224.0    -18.5    -21.7
2015 09 05  2200   57270   79200     224.0    -18.5    -21.7
2015 09 05  2300   57270   82800     224.0    -18.4    -21.7
2015 09 06  0000   57271       0     224.0    -18.4    -21.7
2015 09 06  0100   57271    3600     224.0    -18.3    -21.7
2015 09 06  0200   57271    7200     224.0    -18.2    -21.7
2015 09 06  0300   57271   10800     224.0    -18.2    -21.7
2015 09 06  0400   57271   14400     224.0    -18.1    -21.8
2015 09 06  0500   57271   18000     224.0    -18.1    -21.8
2015 09 06  0600   57271   21600     224.0    -18.0    -21.8
2015 09 06  0700   57271   25200     224.0    -18.0    -21.8
2015 09 06  0800   57271   28800     224.0    -17.9    -21.8
2015 09 06  0900   57271   32400     224.0    -17.9    -21.8
2015 09 06  1000   57271   36000     224.0    -17.8    -21.8
2015 09 06  1100   57271   39600     224.0    -17.8    -21.9
2015 09 06  1200   57271   43200     224.0    -17.7    -21.9
2015 09 06  1300   57271   46800     224.0    -17.6    -21.9
2015 09 06  1400   57271   50400     224.0    -17.6    -21.9
2015 09 06  1500   57271   54000     224.0    -17.5    -21.9
2015 09 06  1600   57271   57600     224.0    -17.5    -21.9
2015 09 06  1700   57271   61200     224.0    -17.4    -21.9
2015 09 06  1800   57271   64800     224.0    -17.4    -22.0
2015 09 06  1900   57271   68400     224.0    -17.3    -22.0
2015 09 06  2000   57271   72000     223.9    -17.2    -22.0
2015 09 06  2100   57271   75600     223.9    -17.2    -22.0
2015 09 06  2200   57271   79200     223.9    -17.1    -22.0
2015 09 06  2300   57271   82800     223.9    -17.1    -22.0
2015 09 07  0000   57272       0     223.9    -17.0    -22.0
2015 09 07  0100   57272    3600     223.9    -17.0    -22.1
2015 09 07  0200   57272    7200     223.9    -16.9    -22.1
2015 09 07  0300   57272   10800     223.9    -16.9    -22.1
2015 09 07  0400   57272   14400     223.9    -16.8    -22.1
2015 09 07  0500   57272   18000     223.9    -16.7    -22.1
2015 09 07  0600   57272   21600     223.9    -16.7    -22.1
2015 09 07  0700   57272   25200     223.9    -16.6    -22.1
2015 09 07  0800   57272   28800     223.9    -16.6    -22.1
2015 09 07  0900   57272   32400     223.9    -16.5    -22.2
2015 09 07  1000   57272   36000     223.9    -16.5    -22.2
2015 09 07  1100   57272   39600     223.9    -16.4    -22.2
2015 09 07  1200   57272   43200     223.9    -16.3    -22.2
2015 09 07  1300   57272   46800     223.9    -16.3    -22.2
2015 09 07  1400   57272   50400     223.9    -16.2    -22.2
2015 09 07  1500   57272   54000     223.9    -16.2    -22.2
2015 09 07  1600   57272   57600     223.9    -16.1    -22.2
2015 09 07  1700   57272   61200     223.9    -16.1    -22.3
2015 09 07  1800   57272   64800     223.9    -16.0    -22.3
2015 09 07  1900   57272   68400     223.9    -15.9    -22.3
2015 09 07  2000   57272   72000     223.9    -15.9    -22.3
2015 09 07  2100   57272   75600     223.9    -15.8    -22.3
2015 09 07  2200   57272   79200     223.9    -15.8    -22.3
2015 09 07  2300   57272   82800     223.9    -15.7    -22.3
2015 09 08  0000   57273       0     223.9    -15.6    -22.3
2015 09 08  0100   57273    3600     223.9    -15.6    -22.4
2015 09 08  0200   57273    7200     223.9    -15.5    -22.4
2015 09 08  0300   57273   10800     223.9    -15.5    -22.4
2015 09 08  0400   57273   14400     223.9    -15.4    -22.4
2015 09 08  0500   57273   18000     223.9    -15.3    -22.4
2015 09 08  0600   57273   21600     223.9    -15.3    -22.4
2015 09 08  0700   57273   25200     223.9    -15.2    -22.4
2015 09 08  0800   57273   28800     223.9    -15.2    -22.4
2015 09 08  0900   57273   32400     223.9    -15.1    -22.5
2015 09 08  1000   57273   36000     223.8    -15.1    -22.5
2015 09 08  1100   57273   39600     223.8    -15.0    -22.5
2015 09 08  1200   57273   43200     223.8    -14.9    -22.5
2015 09 08  1300   57273   46800     223.8    -14.9    -22.5
2015 09 08  1400   57273   50400     223.8    -14.8    -22.5
2015 09 08  1500   57273   54000     223.8    -14.8    -22.5
2015 09 08  1600   57273   57600     223.8    -14.7    -22.5
2015 09 08  1700   57273   61200     223.8    -14.6    -22.5
2015 09 08  1800   57273   64800     223.8    -14.6    -22.6
2015 09 08  1900   57273   68400     223.8    -14.5    -22.6
2015 09 08  2000   57273   72000     223.8    -14.5    -22.6
2015 09 08  2100   57273   75600     223.8    -14.4    -22.6
2015 09 08  2200   57273   79200     223.8    -14.3    -22.6
2015 09 08  2300   57273   82800     223.8    -14.3    -22.6
2015 09 09  0000   57274       0     223.8    -14.2    -22.6
2015 09 09  0100   57274    3600     223.8    -14.2    -22.6
2015 09 09  0200   57274    7200     223.8    -14.1    -22.6
2015 09 09  0300   57274   10800     223.8    -14.0    -22.7
2015 09 09  0400   57274   14400     223.8    -14.0    -22.7
2015 09 09  0500   57274   18000     223.8    -13.9    -22.7
2015 09 09  0600   57274   21600     223.8    -13.8    -22.7
2015 09 09  0700   57274   25200     223.8    -13.8    -22.7
2015 09 09  0800   57274   28800     223.8    -13.7    -22.7
2015 09 09  0900   57274   32400     223.8    -13.7    -22.7
2015 09 09  1000   57274   36000     223.8    -13.6    -22.7
2015 09 09  1100   57274   39600     223.8    -13.5    -22.7
2015 09 09  1200   57274   43200     223.8    -13.5    -22.7
2015 09 09  1300   57274   46800     223.8    -13.4    -22.8
2015 09 09  1400   57274   50400     223.8    -13.4    -22.8
2015 09 09  1500   57274   54000     223.8    -13.3    -22.8
2015 09 09  1600   57274   57600     223.8    -13.2    -22.8
2015 09 09  1700   57274   61200     223.8    -13.2    -22.8
2015 09 09  1800   57274   64800     223.8    -13.1    -22.8
2015 09 09  1900   57274   68400     223.7    -13.1    -22.8
2015 09 09  2000   57274   72000     223.7    -13.0    -22.8
2015 09 09  2100   57274   75600     223.7    -12.9    -22.8
2015 09 09  2200   57274   79200     223.7    -12.9    -22.8
2015 09 09  2300   57274   82800     223.7    -12.8    -22.9
2015 09 10  0000   57275       0     223.7    -12.7    -22.9
2015 09 10  0100   57275    3600     223.7    -12.7    -22.9
