:Product: 201106_ace_loc_1h.txt
:Issued: 2011 Jun 30 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2011 06 01  0000   55713       0     225.7     16.2     14.3
2011 06 01  0100   55713    3600     225.7     16.2     14.4
2011 06 01  0200   55713    7200     225.7     16.3     14.4
2011 06 01  0300   55713   10800     225.7     16.4     14.4
2011 06 01  0400   55713   14400     225.7     16.4     14.4
2011 06 01  0500   55713   18000     225.7     16.5     14.5
2011 06 01  0600   55713   21600     225.7     16.5     14.5
2011 06 01  0700   55713   25200     225.7     16.6     14.5
2011 06 01  0800   55713   28800     225.7     16.7     14.5
2011 06 01  0900   55713   32400     225.7     16.7     14.6
2011 06 01  1000   55713   36000     225.7     16.8     14.6
2011 06 01  1100   55713   39600     225.8     16.9     14.6
2011 06 01  1200   55713   43200     225.8     16.9     14.6
2011 06 01  1300   55713   46800     225.8     17.0     14.7
2011 06 01  1400   55713   50400     225.8     17.0     14.7
2011 06 01  1500   55713   54000     225.8     17.1     14.7
2011 06 01  1600   55713   57600     225.8     17.2     14.7
2011 06 01  1700   55713   61200     225.8     17.2     14.8
2011 06 01  1800   55713   64800     225.8     17.3     14.8
2011 06 01  1900   55713   68400     225.8     17.4     14.8
2011 06 01  2000   55713   72000     225.8     17.4     14.8
2011 06 01  2100   55713   75600     225.8     17.5     14.9
2011 06 01  2200   55713   79200     225.8     17.5     14.9
2011 06 01  2300   55713   82800     225.8     17.6     14.9
2011 06 02  0000   55714       0     225.8     17.7     14.9
2011 06 02  0100   55714    3600     225.9     17.7     15.0
2011 06 02  0200   55714    7200     225.9     17.8     15.0
2011 06 02  0300   55714   10800     225.9     17.8     15.0
2011 06 02  0400   55714   14400     225.9     17.9     15.0
2011 06 02  0500   55714   18000     225.9     18.0     15.1
2011 06 02  0600   55714   21600     225.9     18.0     15.1
2011 06 02  0700   55714   25200     225.9     18.1     15.1
2011 06 02  0800   55714   28800     225.9     18.2     15.1
2011 06 02  0900   55714   32400     225.9     18.2     15.2
2011 06 02  1000   55714   36000     225.9     18.3     15.2
2011 06 02  1100   55714   39600     225.9     18.3     15.2
2011 06 02  1200   55714   43200     225.9     18.4     15.2
2011 06 02  1300   55714   46800     225.9     18.5     15.3
2011 06 02  1400   55714   50400     225.9     18.5     15.3
2011 06 02  1500   55714   54000     225.9     18.6     15.3
2011 06 02  1600   55714   57600     225.9     18.6     15.3
2011 06 02  1700   55714   61200     226.0     18.7     15.4
2011 06 02  1800   55714   64800     226.0     18.8     15.4
2011 06 02  1900   55714   68400     226.0     18.8     15.4
2011 06 02  2000   55714   72000     226.0     18.9     15.4
2011 06 02  2100   55714   75600     226.0     18.9     15.4
2011 06 02  2200   55714   79200     226.0     19.0     15.5
2011 06 02  2300   55714   82800     226.0     19.1     15.5
2011 06 03  0000   55715       0     226.0     19.1     15.5
2011 06 03  0100   55715    3600     226.0     19.2     15.5
2011 06 03  0200   55715    7200     226.0     19.2     15.6
2011 06 03  0300   55715   10800     226.0     19.3     15.6
2011 06 03  0400   55715   14400     226.0     19.4     15.6
2011 06 03  0500   55715   18000     226.0     19.4     15.6
2011 06 03  0600   55715   21600     226.0     19.5     15.7
2011 06 03  0700   55715   25200     226.0     19.5     15.7
2011 06 03  0800   55715   28800     226.0     19.6     15.7
2011 06 03  0900   55715   32400     226.0     19.7     15.7
2011 06 03  1000   55715   36000     226.0     19.7     15.8
2011 06 03  1100   55715   39600     226.1     19.8     15.8
2011 06 03  1200   55715   43200     226.1     19.8     15.8
2011 06 03  1300   55715   46800     226.1     19.9     15.8
2011 06 03  1400   55715   50400     226.1     20.0     15.9
2011 06 03  1500   55715   54000     226.1     20.0     15.9
2011 06 03  1600   55715   57600     226.1     20.1     15.9
2011 06 03  1700   55715   61200     226.1     20.1     15.9
2011 06 03  1800   55715   64800     226.1     20.2     15.9
2011 06 03  1900   55715   68400     226.1     20.3     16.0
2011 06 03  2000   55715   72000     226.1     20.3     16.0
2011 06 03  2100   55715   75600     226.1     20.4     16.0
2011 06 03  2200   55715   79200     226.1     20.4     16.0
2011 06 03  2300   55715   82800     226.1     20.5     16.1
2011 06 04  0000   55716       0     226.1     20.6     16.1
2011 06 04  0100   55716    3600     226.1     20.6     16.1
2011 06 04  0200   55716    7200     226.1     20.7     16.1
2011 06 04  0300   55716   10800     226.1     20.7     16.2
2011 06 04  0400   55716   14400     226.1     20.8     16.2
2011 06 04  0500   55716   18000     226.1     20.9     16.2
2011 06 04  0600   55716   21600     226.2     20.9     16.2
2011 06 04  0700   55716   25200     226.2     21.0     16.2
2011 06 04  0800   55716   28800     226.2     21.0     16.3
2011 06 04  0900   55716   32400     226.2     21.1     16.3
2011 06 04  1000   55716   36000     226.2     21.1     16.3
2011 06 04  1100   55716   39600     226.2     21.2     16.3
2011 06 04  1200   55716   43200     226.2     21.3     16.4
2011 06 04  1300   55716   46800     226.2     21.3     16.4
2011 06 04  1400   55716   50400     226.2     21.4     16.4
2011 06 04  1500   55716   54000     226.2     21.4     16.4
2011 06 04  1600   55716   57600     226.2     21.5     16.4
2011 06 04  1700   55716   61200     226.2     21.5     16.5
2011 06 04  1800   55716   64800     226.2     21.6     16.5
2011 06 04  1900   55716   68400     226.2     21.7     16.5
2011 06 04  2000   55716   72000     226.2     21.7     16.5
2011 06 04  2100   55716   75600     226.2     21.8     16.6
2011 06 04  2200   55716   79200     226.2     21.8     16.6
2011 06 04  2300   55716   82800     226.2     21.9     16.6
2011 06 05  0000   55717       0     226.2     22.0     16.6
2011 06 05  0100   55717    3600     226.2     22.0     16.6
2011 06 05  0200   55717    7200     226.2     22.1     16.7
2011 06 05  0300   55717   10800     226.2     22.1     16.7
2011 06 05  0400   55717   14400     226.2     22.2     16.7
2011 06 05  0500   55717   18000     226.3     22.2     16.7
2011 06 05  0600   55717   21600     226.3     22.3     16.8
2011 06 05  0700   55717   25200     226.3     22.3     16.8
2011 06 05  0800   55717   28800     226.3     22.4     16.8
2011 06 05  0900   55717   32400     226.3     22.5     16.8
2011 06 05  1000   55717   36000     226.3     22.5     16.8
2011 06 05  1100   55717   39600     226.3     22.6     16.9
2011 06 05  1200   55717   43200     226.3     22.6     16.9
2011 06 05  1300   55717   46800     226.3     22.7     16.9
2011 06 05  1400   55717   50400     226.3     22.7     16.9
2011 06 05  1500   55717   54000     226.3     22.8     17.0
2011 06 05  1600   55717   57600     226.3     22.9     17.0
2011 06 05  1700   55717   61200     226.3     22.9     17.0
2011 06 05  1800   55717   64800     226.3     23.0     17.0
2011 06 05  1900   55717   68400     226.3     23.0     17.0
2011 06 05  2000   55717   72000     226.3     23.1     17.1
2011 06 05  2100   55717   75600     226.3     23.1     17.1
2011 06 05  2200   55717   79200     226.3     23.2     17.1
2011 06 05  2300   55717   82800     226.3     23.2     17.1
2011 06 06  0000   55718       0     226.3     23.3     17.2
2011 06 06  0100   55718    3600     226.3     23.4     17.2
2011 06 06  0200   55718    7200     226.3     23.4     17.2
2011 06 06  0300   55718   10800     226.3     23.5     17.2
2011 06 06  0400   55718   14400     226.3     23.5     17.2
2011 06 06  0500   55718   18000     226.3     23.6     17.3
2011 06 06  0600   55718   21600     226.3     23.6     17.3
2011 06 06  0700   55718   25200     226.3     23.7     17.3
2011 06 06  0800   55718   28800     226.4     23.7     17.3
