:Product: 201502_ace_sis_1h.txt
:Issued: 2015 Feb 22 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2015 02 01  0000   57054       0      0    1.24e+00    0    8.11e-01
2015 02 01  0100   57054    3600      0    1.23e+00    0    8.07e-01
2015 02 01  0200   57054    7200      0    1.21e+00    0    7.96e-01
2015 02 01  0300   57054   10800      0    1.21e+00    0    7.97e-01
2015 02 01  0400   57054   14400      0    1.21e+00    0    7.97e-01
2015 02 01  0500   57054   18000      0    1.23e+00    0    8.10e-01
2015 02 01  0600   57054   21600      0    1.20e+00    0    7.97e-01
2015 02 01  0700   57054   25200      0    1.19e+00    0    7.97e-01
2015 02 01  0800   57054   28800      0    1.18e+00    0    7.86e-01
2015 02 01  0900   57054   32400      0    1.20e+00    0    7.95e-01
2015 02 01  1000   57054   36000      0    1.18e+00    0    7.82e-01
2015 02 01  1100   57054   39600      0    1.17e+00    0    7.75e-01
2015 02 01  1200   57054   43200      0    1.16e+00    0    7.76e-01
2015 02 01  1300   57054   46800      0    1.17e+00    0    7.82e-01
2015 02 01  1400   57054   50400      0    1.17e+00    0    7.87e-01
2015 02 01  1500   57054   54000      0    1.18e+00    0    7.87e-01
2015 02 01  1600   57054   57600      0    1.17e+00    0    7.81e-01
2015 02 01  1700   57054   61200      0    1.18e+00    0    7.86e-01
2015 02 01  1800   57054   64800      0    1.15e+00    0    7.73e-01
2015 02 01  1900   57054   68400      0    1.14e+00    0    7.74e-01
2015 02 01  2000   57054   72000      9   -1.00e+05    9   -1.00e+05
2015 02 01  2100   57054   75600      0    1.14e+00    0    7.76e-01
2015 02 01  2200   57054   79200      0    1.12e+00    0    7.60e-01
2015 02 01  2300   57054   82800      0    1.13e+00    0    7.68e-01
2015 02 02  0000   57055       0      0    1.13e+00    0    7.72e-01
2015 02 02  0100   57055    3600      0    1.13e+00    0    7.75e-01
2015 02 02  0200   57055    7200      0    1.12e+00    0    7.67e-01
2015 02 02  0300   57055   10800      0    1.11e+00    0    7.67e-01
2015 02 02  0400   57055   14400      0    1.11e+00    0    7.68e-01
2015 02 02  0500   57055   18000      0    1.11e+00    0    7.68e-01
2015 02 02  0600   57055   21600      0    1.10e+00    0    7.59e-01
2015 02 02  0700   57055   25200      0    1.11e+00    0    7.65e-01
2015 02 02  0800   57055   28800      0    1.10e+00    0    7.63e-01
2015 02 02  0900   57055   32400      0    1.11e+00    0    7.66e-01
2015 02 02  1000   57055   36000      0    1.10e+00    0    7.59e-01
2015 02 02  1100   57055   39600      0    1.11e+00    0    7.64e-01
2015 02 02  1200   57055   43200      0    1.12e+00    0    7.70e-01
2015 02 02  1300   57055   46800      0    1.11e+00    0    7.66e-01
2015 02 02  1400   57055   50400      0    1.13e+00    0    7.82e-01
2015 02 02  1500   57055   54000      0    1.12e+00    0    7.74e-01
2015 02 02  1600   57055   57600      0    1.13e+00    0    7.78e-01
2015 02 02  1700   57055   61200      0    1.11e+00    0    7.65e-01
2015 02 02  1800   57055   64800      0    1.12e+00    0    7.72e-01
2015 02 02  1900   57055   68400      0    1.11e+00    0    7.70e-01
2015 02 02  2000   57055   72000      0    1.11e+00    0    7.61e-01
2015 02 02  2100   57055   75600      0    1.11e+00    0    7.68e-01
2015 02 02  2200   57055   79200      0    1.11e+00    0    7.71e-01
2015 02 02  2300   57055   82800      0    1.13e+00    0    7.79e-01
2015 02 03  0000   57056       0      0    1.12e+00    0    7.70e-01
2015 02 03  0100   57056    3600      0    1.11e+00    0    7.68e-01
2015 02 03  0200   57056    7200      0    1.12e+00    0    7.73e-01
2015 02 03  0300   57056   10800      0    1.11e+00    0    7.73e-01
2015 02 03  0400   57056   14400      0    1.12e+00    0    7.70e-01
2015 02 03  0500   57056   18000      0    1.12e+00    0    7.62e-01
2015 02 03  0600   57056   21600      0    1.12e+00    0    7.71e-01
2015 02 03  0700   57056   25200      0    1.13e+00    0    7.80e-01
2015 02 03  0800   57056   28800      0    1.14e+00    0    7.87e-01
2015 02 03  0900   57056   32400      0    1.13e+00    0    7.78e-01
2015 02 03  1000   57056   36000      0    1.12e+00    0    7.79e-01
2015 02 03  1100   57056   39600      0    1.13e+00    0    7.80e-01
2015 02 03  1200   57056   43200      0    1.13e+00    0    7.77e-01
2015 02 03  1300   57056   46800      0    1.13e+00    0    7.77e-01
2015 02 03  1400   57056   50400      0    1.13e+00    0    7.81e-01
2015 02 03  1500   57056   54000      0    1.14e+00    0    7.82e-01
2015 02 03  1600   57056   57600      0    1.12e+00    0    7.69e-01
2015 02 03  1700   57056   61200      0    1.12e+00    0    7.68e-01
2015 02 03  1800   57056   64800      0    1.14e+00    0    7.82e-01
2015 02 03  1900   57056   68400      0    1.14e+00    0    7.84e-01
2015 02 03  2000   57056   72000      0    1.13e+00    0    7.76e-01
2015 02 03  2100   57056   75600      0    1.13e+00    0    7.80e-01
2015 02 03  2200   57056   79200      0    1.13e+00    0    7.78e-01
2015 02 03  2300   57056   82800      0    1.14e+00    0    7.88e-01
2015 02 04  0000   57057       0      0    1.13e+00    0    7.77e-01
2015 02 04  0100   57057    3600      0    1.13e+00    0    7.74e-01
2015 02 04  0200   57057    7200      0    1.14e+00    0    7.84e-01
2015 02 04  0300   57057   10800      0    1.13e+00    0    7.81e-01
2015 02 04  0400   57057   14400      0    1.13e+00    0    7.71e-01
2015 02 04  0500   57057   18000      0    1.15e+00    0    7.90e-01
2015 02 04  0600   57057   21600      0    1.14e+00    0    7.81e-01
2015 02 04  0700   57057   25200      0    1.13e+00    0    7.73e-01
2015 02 04  0800   57057   28800      0    1.13e+00    0    7.72e-01
2015 02 04  0900   57057   32400      0    1.14e+00    0    7.81e-01
2015 02 04  1000   57057   36000      0    1.15e+00    0    7.90e-01
2015 02 04  1100   57057   39600      0    1.14e+00    0    7.85e-01
2015 02 04  1200   57057   43200      0    1.17e+00    0    7.97e-01
2015 02 04  1300   57057   46800      0    1.15e+00    0    7.87e-01
2015 02 04  1400   57057   50400      0    1.15e+00    0    7.86e-01
2015 02 04  1500   57057   54000      9   -1.00e+05    9   -1.00e+05
2015 02 04  1600   57057   57600      0    1.15e+00    0    7.87e-01
2015 02 04  1700   57057   61200      0    1.15e+00    0    7.88e-01
2015 02 04  1800   57057   64800      0    1.13e+00    0    7.75e-01
2015 02 04  1900   57057   68400      0    1.15e+00    0    7.83e-01
2015 02 04  2000   57057   72000      9   -1.00e+05    9   -1.00e+05
2015 02 04  2100   57057   75600      0    1.14e+00    0    7.76e-01
2015 02 04  2200   57057   79200      0    1.14e+00    0    7.78e-01
2015 02 04  2300   57057   82800      0    1.15e+00    0    7.77e-01
2015 02 05  0000   57058       0      0    1.15e+00    0    7.83e-01
