:Product: 202108_ace_mag_1h.txt
:Issued: 2021 Aug 23 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 08 01  0000   59427       0    0    -0.6    -3.2    -0.8     3.4   -14.2   259.8
2021 08 01  0100   59427    3600    0     0.1    -3.7     1.2     3.9    18.3   272.0
2021 08 01  0200   59427    7200    0     1.5    -1.7     2.2     3.2    44.0   310.7
2021 08 01  0300   59427   10800    0     0.3    -2.1     2.2     3.1    45.7   279.1
2021 08 01  0400   59427   14400    0    -0.1    -2.5     2.0     3.2    39.0   268.3
2021 08 01  0500   59427   18000    0     0.8    -1.8     2.2     2.9    48.3   295.5
2021 08 01  0600   59427   21600    0     0.5    -1.9     2.0     2.9    45.3   284.8
2021 08 01  0700   59427   25200    0     0.0    -2.0     2.7     3.3    52.7   270.0
2021 08 01  0800   59427   28800    0    -1.3    -2.1     2.3     3.4    42.9   238.4
2021 08 01  0900   59427   32400    0    -0.2    -1.9     2.8     3.3    56.0   263.9
2021 08 01  1000   59427   36000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 01  1100   59427   39600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 01  1200   59427   43200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 01  1300   59427   46800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 01  1400   59427   50400    0     2.5     2.8     0.1     3.7     0.8    48.5
2021 08 01  1500   59427   54000    0     2.6    -0.1    -1.1     2.9   -23.0   357.1
2021 08 01  1600   59427   57600    0     2.4    -1.6    -0.2     2.9    -3.4   325.8
2021 08 01  1700   59427   61200    0     0.2    -2.9     0.6     3.0    11.5   273.4
2021 08 01  1800   59427   64800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 01  1900   59427   68400    0     2.3    -0.8     2.2     3.3    42.4   339.8
2021 08 01  2000   59427   72000    0     2.1     0.9     0.6     2.4    15.1    22.7
2021 08 01  2100   59427   75600    0     0.5     1.6    -1.6     2.3   -43.2    72.9
2021 08 01  2200   59427   79200    0     2.0    -1.0    -1.0     2.5   -24.7   335.0
2021 08 01  2300   59427   82800    0     1.6    -0.6    -1.2     2.1   -34.7   339.0
2021 08 02  0000   59428       0    0     2.1    -1.7     0.3     2.7     7.1   319.7
2021 08 02  0100   59428    3600    0     1.9    -1.9     1.2     2.9    23.5   314.2
2021 08 02  0200   59428    7200    0     2.2    -1.8     0.3     2.9     6.7   321.5
2021 08 02  0300   59428   10800    0     2.3    -1.1     0.1     2.6     1.3   334.3
2021 08 02  0400   59428   14400    0     2.1    -1.0     0.5     2.3    12.2   334.9
2021 08 02  0500   59428   18000    0     1.5    -1.5     0.5     2.2    13.3   316.3
2021 08 02  0600   59428   21600    0     2.1    -1.5     0.8     2.7    16.8   324.6
2021 08 02  0700   59428   25200    0     3.1    -0.5    -0.3     3.1    -6.1   351.0
2021 08 02  0800   59428   28800    0     2.8     1.0    -1.1     3.2   -20.4    20.0
2021 08 02  0900   59428   32400    0     0.0    -3.4     0.7     3.5    11.7   270.5
2021 08 02  1000   59428   36000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 02  1100   59428   39600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 02  1200   59428   43200    0    -0.6    -7.0    -2.2     7.3   -17.2   265.1
2021 08 02  1300   59428   46800    0     0.7    -0.5    -7.9     7.9   -83.6   325.2
2021 08 02  1400   59428   50400    0     1.1    -3.4    -6.1     7.0   -60.1   287.5
2021 08 02  1500   59428   54000    0     0.2    -3.5    -7.2     8.1   -63.9   272.5
2021 08 02  1600   59428   57600    0    -0.0    -6.7    -6.8     9.5   -45.2   269.9
2021 08 02  1700   59428   61200    0    -1.6    -9.9    -4.6    11.1   -24.7   261.0
2021 08 02  1800   59428   64800    0     2.9     0.4   -11.2    11.6   -75.6     8.1
2021 08 02  1900   59428   68400    0     4.0     8.5    -1.4     9.4    -8.3    64.8
2021 08 02  2000   59428   72000    0     3.1     9.0     2.2     9.7    13.1    70.9
2021 08 02  2100   59428   75600    0     5.6     3.3    -2.2     6.9   -18.3    30.3
2021 08 02  2200   59428   79200    0     5.5     0.9     1.7     5.8    16.7     9.5
2021 08 02  2300   59428   82800    0     4.3    -2.3    -1.1     5.0   -13.1   332.3
2021 08 03  0000   59429       0    0     3.0     0.4    -2.3     3.8   -37.4     8.0
2021 08 03  0100   59429    3600    0     3.8     1.2     0.1     3.9     1.2    17.7
2021 08 03  0200   59429    7200    0    -0.5    -0.4     5.5     5.6    83.2   217.2
2021 08 03  0300   59429   10800    0     4.4     4.2    -2.6     6.6   -23.2    43.1
2021 08 03  0400   59429   14400    0     3.6     5.7    -3.1     7.4   -25.1    57.9
2021 08 03  0500   59429   18000    0     3.9     5.4    -3.3     7.4   -26.3    53.8
2021 08 03  0600   59429   21600    0     3.5     5.2    -3.0     7.0   -25.5    55.9
2021 08 03  0700   59429   25200    0     3.8     5.1    -3.3     7.2   -27.2    53.2
2021 08 03  0800   59429   28800    0     4.3     4.7    -3.1     7.1   -25.9    47.7
2021 08 03  0900   59429   32400    0     3.5     4.9    -3.8     7.1   -32.1    54.0
2021 08 03  1000   59429   36000    0     4.0     4.4    -3.8     7.1   -32.9    48.1
2021 08 03  1100   59429   39600    0     4.3     4.3    -3.2     6.9   -28.1    45.2
2021 08 03  1200   59429   43200    0     1.9     5.6    -2.4     6.4   -22.0    71.1
2021 08 03  1300   59429   46800    0     2.9     4.3    -3.0     6.0   -29.9    56.0
2021 08 03  1400   59429   50400    0     3.7     5.1    -2.9     6.9   -25.1    54.2
2021 08 03  1500   59429   54000    2     2.7     5.0    -3.5     6.7   -31.6    62.2
2021 08 03  1600   59429   57600    0     2.4     4.8    -4.6     7.1   -40.7    63.1
2021 08 03  1700   59429   61200    0     0.3     4.5    -4.9     6.7   -47.2    86.8
2021 08 03  1800   59429   64800    0     1.9     5.1    -3.9     6.7   -36.1    69.9
2021 08 03  1900   59429   68400    0     1.5     5.0    -4.2     6.7   -39.0    73.2
2021 08 03  2000   59429   72000    0    -2.2     3.9    -4.7     6.5   -46.2   118.7
2021 08 03  2100   59429   75600    0    -1.6     5.1    -4.2     6.8   -37.9   107.6
2021 08 03  2200   59429   79200    0     0.6     5.2    -3.4     6.3   -33.3    83.2
2021 08 03  2300   59429   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 04  0000   59430       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 04  0100   59430    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 04  0200   59430    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 04  0300   59430   10800    0    -2.6     2.1    -3.0     4.5   -41.5   141.6
2021 08 04  0400   59430   14400    0     1.9     2.5     0.7     3.2    12.8    51.9
2021 08 04  0500   59430   18000    0     0.8     2.0     0.4     2.1    10.9    69.0
2021 08 04  0600   59430   21600    0     1.4     2.3    -0.6     2.7   -13.4    58.4
2021 08 04  0700   59430   25200    0     2.1     2.4    -0.9     3.3   -15.5    49.0
2021 08 04  0800   59430   28800    0     0.5     2.6    -1.0     2.9   -21.0    78.4
2021 08 04  0900   59430   32400    0    -1.5     2.3    -2.0     3.4   -35.4   122.0
2021 08 04  1000   59430   36000    0     0.5     1.3    -0.0     1.4    -2.0    67.1
2021 08 04  1100   59430   39600    0     1.4     2.0     0.4     2.5     9.9    54.1
2021 08 04  1200   59430   43200    0     2.1     2.3     0.4     3.1     6.5    47.1
2021 08 04  1300   59430   46800    0     0.3     1.6    -0.0     1.6    -1.4    79.4
2021 08 04  1400   59430   50400    0     2.5     2.2     0.7     3.4    12.2    41.5
2021 08 04  1500   59430   54000    0     1.4     1.5     0.6     2.1    16.0    46.7
2021 08 04  1600   59430   57600    0     1.8     1.6     1.0     2.6    23.1    43.1
2021 08 04  1700   59430   61200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 04  1800   59430   64800    0     1.4     1.7     1.0     2.4    25.4    49.6
2021 08 04  1900   59430   68400    0     0.2     1.2     1.3     1.7    47.1    80.5
2021 08 04  2000   59430   72000    0     1.4     1.4     1.3     2.4    33.3    45.0
2021 08 04  2100   59430   75600    0     1.9     1.7     1.8     3.1    35.2    42.8
2021 08 04  2200   59430   79200    0     0.2     2.5     1.2     2.8    25.2    85.8
2021 08 04  2300   59430   82800    0     0.1     3.0     1.7     3.5    29.7    89.0
2021 08 05  0000   59431       0    0     1.1     3.0     1.9     3.7    30.8    70.4
2021 08 05  0100   59431    3600    0     1.2     2.9     1.9     3.7    31.2    68.5
2021 08 05  0200   59431    7200    0     1.4     2.6     1.9     3.5    32.9    62.0
2021 08 05  0300   59431   10800    0     1.7     2.5     1.9     3.5    31.9    55.9
2021 08 05  0400   59431   14400    0     1.5     3.0     1.4     3.6    23.4    63.8
2021 08 05  0500   59431   18000    0     1.5     3.2     1.2     3.7    19.0    64.8
2021 08 05  0600   59431   21600    0     2.5     1.9     1.9     3.7    31.6    37.8
2021 08 05  0700   59431   25200    0     2.0     2.8     1.2     3.7    19.2    53.6
2021 08 05  0800   59431   28800    0     2.6     2.5     0.8     3.6    12.1    43.7
2021 08 05  0900   59431   32400    0     2.5     1.7     1.0     3.2    18.9    34.3
2021 08 05  1000   59431   36000    0     2.0     2.3     2.7     4.1    41.4    49.6
2021 08 05  1100   59431   39600    0     2.7     2.5     2.1     4.2    29.2    42.4
2021 08 05  1200   59431   43200    0     4.0     1.6    -0.4     4.3    -5.1    21.6
2021 08 05  1300   59431   46800    0     3.9    -2.2    -0.9     4.6   -11.2   330.1
2021 08 05  1400   59431   50400    0     4.3    -1.0    -1.3     4.6   -17.0   346.5
2021 08 05  1500   59431   54000    0     4.2    -1.1    -0.7     4.4    -8.9   345.8
2021 08 05  1600   59431   57600    0     5.0    -0.2     1.2     5.1    13.8   357.8
2021 08 05  1700   59431   61200    0     4.7     1.3     1.7     5.1    18.8    15.5
2021 08 05  1800   59431   64800    0     2.2     1.7     3.8     4.7    53.6    38.5
2021 08 05  1900   59431   68400    0     1.7     3.6     2.6     4.8    33.4    64.6
2021 08 05  2000   59431   72000    0     3.1     2.1     3.1     4.8    40.4    34.0
2021 08 05  2100   59431   75600    0     3.7     1.0     1.2     4.0    17.5    15.1
2021 08 05  2200   59431   79200    0     4.0    -0.1     0.8     4.0    11.7   358.5
2021 08 05  2300   59431   82800    0     2.0     3.4    -0.4     4.0    -5.4    59.3
2021 08 06  0000   59432       0    0     2.9    -0.8     1.6     3.4    27.4   345.1
2021 08 06  0100   59432    3600    0     3.8     0.5     0.8     3.9    11.6     7.5
2021 08 06  0200   59432    7200    0     3.4     3.6     0.2     4.9     2.0    46.9
2021 08 06  0300   59432   10800    0     3.8     3.6     1.1     5.4    11.3    43.2
2021 08 06  0400   59432   14400    0     2.2    -0.4     0.5     2.2    13.7   350.1
2021 08 06  0500   59432   18000    0    -0.2    -3.6    -1.3     3.8   -19.1   266.1
2021 08 06  0600   59432   21600    0    -1.4    -3.7    -2.2     4.6   -29.0   248.8
2021 08 06  0700   59432   25200    0     1.9    -0.4    -1.9     2.7   -44.3   347.4
2021 08 06  0800   59432   28800    0    -2.2    -2.5     2.6     4.2    37.3   228.9
2021 08 06  0900   59432   32400    0    -2.8    -4.0     2.6     5.5    28.1   234.3
2021 08 06  1000   59432   36000    0    -1.8    -5.4     0.4     5.7     4.5   251.3
2021 08 06  1100   59432   39600    0     0.9    -5.7     0.0     5.8     0.2   279.4
2021 08 06  1200   59432   43200    0     0.2    -5.5    -1.7     5.8   -17.1   272.3
2021 08 06  1300   59432   46800    0     2.8    -3.7    -4.4     6.4   -43.3   307.9
2021 08 06  1400   59432   50400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 06  1500   59432   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 08 06  1600   59432   57600    0     1.9    -0.9    -6.8     7.1   -72.9   334.0
2021 08 06  1700   59432   61200    0     1.3    -1.8    -6.7     7.1   -71.6   306.7
2021 08 06  1800   59432   64800    0     2.5    -1.9    -6.7     7.4   -64.4   322.7
2021 08 06  1900   59432   68400    0     2.5    -0.6    -6.4     7.0   -68.5   345.7
2021 08 06  2000   59432   72000    0     2.5     2.9    -7.4     8.3   -62.7    49.3
2021 08 06  2100   59432   75600    0     2.1     4.0    -8.6     9.7   -62.4    62.8
2021 08 06  2200   59432   79200    0     1.6     5.2    -6.2     8.3   -48.7    73.2
2021 08 06  2300   59432   82800    0    -0.1     3.1    -6.9     7.5   -65.9    92.0
2021 08 07  0000   59433       0    0     0.3     0.2    -7.2     7.3   -87.5    33.9
2021 08 07  0100   59433    3600    0    -0.1    -0.6    -6.7     6.7   -84.4   259.9
2021 08 07  0200   59433    7200    0    -1.9    -0.1    -3.8     4.2   -63.8   183.3
2021 08 07  0300   59433   10800    0    -2.9    -0.4    -0.1     2.9    -1.1   187.0
2021 08 07  0400   59433   14400    0    -7.4     3.8     2.6     8.7    17.5   152.9
2021 08 07  0500   59433   18000    0    -9.4     6.2     3.4    11.8    17.0   146.4
2021 08 07  0600   59433   21600    0    -9.0     6.5     0.3    11.2     1.4   144.2
