:Product: 201503_ace_loc_1h.txt
:Issued: 2015 Mar 25 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2015 03 01  0000   57082       0     221.9    -29.3    -18.8
2015 03 01  0100   57082    3600     221.9    -29.3    -18.8
2015 03 01  0200   57082    7200     221.9    -29.2    -18.9
2015 03 01  0300   57082   10800     221.8    -29.2    -18.9
2015 03 01  0400   57082   14400     221.8    -29.1    -18.9
2015 03 01  0500   57082   18000     221.8    -29.1    -18.9
2015 03 01  0600   57082   21600     221.8    -29.1    -18.9
2015 03 01  0700   57082   25200     221.8    -29.0    -19.0
2015 03 01  0800   57082   28800     221.8    -29.0    -19.0
2015 03 01  0900   57082   32400     221.8    -29.0    -19.0
2015 03 01  1000   57082   36000     221.7    -28.9    -19.0
2015 03 01  1100   57082   39600     221.7    -28.9    -19.1
2015 03 01  1200   57082   43200     221.7    -28.9    -19.1
2015 03 01  1300   57082   46800     221.7    -28.8    -19.1
2015 03 01  1400   57082   50400     221.7    -28.8    -19.1
2015 03 01  1500   57082   54000     221.7    -28.7    -19.1
2015 03 01  1600   57082   57600     221.7    -28.7    -19.2
2015 03 01  1700   57082   61200     221.6    -28.7    -19.2
2015 03 01  1800   57082   64800     221.6    -28.6    -19.2
2015 03 01  1900   57082   68400     221.6    -28.6    -19.2
2015 03 01  2000   57082   72000     221.6    -28.6    -19.2
2015 03 01  2100   57082   75600     221.6    -28.5    -19.3
2015 03 01  2200   57082   79200     221.6    -28.5    -19.3
2015 03 01  2300   57082   82800     221.6    -28.5    -19.3
2015 03 02  0000   57083       0     221.5    -28.4    -19.3
2015 03 02  0100   57083    3600     221.5    -28.4    -19.3
2015 03 02  0200   57083    7200     221.5    -28.3    -19.4
2015 03 02  0300   57083   10800     221.5    -28.3    -19.4
2015 03 02  0400   57083   14400     221.5    -28.3    -19.4
2015 03 02  0500   57083   18000     221.5    -28.2    -19.4
2015 03 02  0600   57083   21600     221.5    -28.2    -19.4
2015 03 02  0700   57083   25200     221.4    -28.2    -19.5
2015 03 02  0800   57083   28800     221.4    -28.1    -19.5
2015 03 02  0900   57083   32400     221.4    -28.1    -19.5
2015 03 02  1000   57083   36000     221.4    -28.1    -19.5
2015 03 02  1100   57083   39600     221.4    -28.0    -19.5
2015 03 02  1200   57083   43200     221.4    -28.0    -19.6
2015 03 02  1300   57083   46800     221.4    -27.9    -19.6
2015 03 02  1400   57083   50400     221.3    -27.9    -19.6
2015 03 02  1500   57083   54000     221.3    -27.9    -19.6
2015 03 02  1600   57083   57600     221.3    -27.8    -19.6
2015 03 02  1700   57083   61200     221.3    -27.8    -19.7
2015 03 02  1800   57083   64800     221.3    -27.8    -19.7
2015 03 02  1900   57083   68400     221.3    -27.7    -19.7
2015 03 02  2000   57083   72000     221.3    -27.7    -19.7
2015 03 02  2100   57083   75600     221.3    -27.6    -19.7
2015 03 02  2200   57083   79200     221.2    -27.6    -19.8
2015 03 02  2300   57083   82800     221.2    -27.6    -19.8
2015 03 03  0000   57084       0     221.2    -27.5    -19.8
2015 03 03  0100   57084    3600     221.2    -27.5    -19.8
2015 03 03  0200   57084    7200     221.2    -27.5    -19.8
2015 03 03  0300   57084   10800     221.2    -27.4    -19.8
2015 03 03  0400   57084   14400     221.2    -27.4    -19.9
2015 03 03  0500   57084   18000     221.2    -27.3    -19.9
2015 03 03  0600   57084   21600     221.1    -27.3    -19.9
2015 03 03  0700   57084   25200     221.1    -27.3    -19.9
2015 03 03  0800   57084   28800     221.1    -27.2    -19.9
2015 03 03  0900   57084   32400     221.1    -27.2    -20.0
2015 03 03  1000   57084   36000     221.1    -27.2    -20.0
2015 03 03  1100   57084   39600     221.1    -27.1    -20.0
2015 03 03  1200   57084   43200     221.1    -27.1    -20.0
2015 03 03  1300   57084   46800     221.1    -27.0    -20.0
2015 03 03  1400   57084   50400     221.0    -27.0    -20.1
2015 03 03  1500   57084   54000     221.0    -27.0    -20.1
2015 03 03  1600   57084   57600     221.0    -26.9    -20.1
2015 03 03  1700   57084   61200     221.0    -26.9    -20.1
2015 03 03  1800   57084   64800     221.0    -26.9    -20.1
2015 03 03  1900   57084   68400     221.0    -26.8    -20.1
2015 03 03  2000   57084   72000     221.0    -26.8    -20.2
2015 03 03  2100   57084   75600     221.0    -26.7    -20.2
2015 03 03  2200   57084   79200     220.9    -26.7    -20.2
2015 03 03  2300   57084   82800     220.9    -26.7    -20.2
2015 03 04  0000   57085       0     220.9    -26.6    -20.2
2015 03 04  0100   57085    3600     220.9    -26.6    -20.3
2015 03 04  0200   57085    7200     220.9    -26.5    -20.3
2015 03 04  0300   57085   10800     220.9    -26.5    -20.3
2015 03 04  0400   57085   14400     220.9    -26.5    -20.3
2015 03 04  0500   57085   18000     220.9    -26.4    -20.3
2015 03 04  0600   57085   21600     220.9    -26.4    -20.3
2015 03 04  0700   57085   25200     220.9    -26.3    -20.4
2015 03 04  0800   57085   28800     220.8    -26.3    -20.4
2015 03 04  0900   57085   32400     220.8    -26.3    -20.4
2015 03 04  1000   57085   36000     220.8    -26.2    -20.4
2015 03 04  1100   57085   39600     220.8    -26.2    -20.4
2015 03 04  1200   57085   43200     220.8    -26.2    -20.4
2015 03 04  1300   57085   46800     220.8    -26.1    -20.5
2015 03 04  1400   57085   50400     220.8    -26.1    -20.5
2015 03 04  1500   57085   54000     220.8    -26.0    -20.5
2015 03 04  1600   57085   57600     220.8    -26.0    -20.5
2015 03 04  1700   57085   61200     220.8    -26.0    -20.5
2015 03 04  1800   57085   64800     220.7    -25.9    -20.5
2015 03 04  1900   57085   68400     220.7    -25.9    -20.6
2015 03 04  2000   57085   72000     220.7    -25.8    -20.6
2015 03 04  2100   57085   75600     220.7    -25.8    -20.6
2015 03 04  2200   57085   79200     220.7    -25.8    -20.6
2015 03 04  2300   57085   82800     220.7    -25.7    -20.6
2015 03 05  0000   57086       0     220.7    -25.7    -20.6
2015 03 05  0100   57086    3600     220.7    -25.6    -20.7
2015 03 05  0200   57086    7200     220.7    -25.6    -20.7
2015 03 05  0300   57086   10800     220.7    -25.6    -20.7
2015 03 05  0400   57086   14400     220.6    -25.5    -20.7
2015 03 05  0500   57086   18000     220.6    -25.5    -20.7
2015 03 05  0600   57086   21600     220.6    -25.4    -20.7
2015 03 05  0700   57086   25200     220.6    -25.4    -20.8
