:Product: 201303_ace_loc_1h.txt
:Issued: 2013 Mar 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2013 03 01  0000   56352       0     233.3    -39.1    -15.3
2013 03 01  0100   56352    3600     233.3    -39.1    -15.3
2013 03 01  0200   56352    7200     233.3    -39.1    -15.3
2013 03 01  0300   56352   10800     233.3    -39.1    -15.3
2013 03 01  0400   56352   14400     233.3    -39.1    -15.4
2013 03 01  0500   56352   18000     233.2    -39.2    -15.4
2013 03 01  0600   56352   21600     233.2    -39.2    -15.4
2013 03 01  0700   56352   25200     233.2    -39.2    -15.4
2013 03 01  0800   56352   28800     233.2    -39.2    -15.5
2013 03 01  0900   56352   32400     233.2    -39.3    -15.5
2013 03 01  1000   56352   36000     233.2    -39.3    -15.5
2013 03 01  1100   56352   39600     233.2    -39.3    -15.5
2013 03 01  1200   56352   43200     233.2    -39.3    -15.6
2013 03 01  1300   56352   46800     233.1    -39.3    -15.6
2013 03 01  1400   56352   50400     233.1    -39.4    -15.6
2013 03 01  1500   56352   54000     233.1    -39.4    -15.6
2013 03 01  1600   56352   57600     233.1    -39.4    -15.6
2013 03 01  1700   56352   61200     233.1    -39.4    -15.7
2013 03 01  1800   56352   64800     233.1    -39.5    -15.7
2013 03 01  1900   56352   68400     233.1    -39.5    -15.7
2013 03 01  2000   56352   72000     233.1    -39.5    -15.7
2013 03 01  2100   56352   75600     233.0    -39.5    -15.8
2013 03 01  2200   56352   79200     233.0    -39.5    -15.8
2013 03 01  2300   56352   82800     233.0    -39.6    -15.8
2013 03 02  0000   56353       0     233.0    -39.6    -15.8
2013 03 02  0100   56353    3600     233.0    -39.6    -15.8
2013 03 02  0200   56353    7200     233.0    -39.6    -15.9
2013 03 02  0300   56353   10800     233.0    -39.6    -15.9
2013 03 02  0400   56353   14400     233.0    -39.7    -15.9
2013 03 02  0500   56353   18000     232.9    -39.7    -15.9
2013 03 02  0600   56353   21600     232.9    -39.7    -16.0
2013 03 02  0700   56353   25200     232.9    -39.7    -16.0
2013 03 02  0800   56353   28800     232.9    -39.7    -16.0
2013 03 02  0900   56353   32400     232.9    -39.7    -16.0
2013 03 02  1000   56353   36000     232.9    -39.8    -16.1
2013 03 02  1100   56353   39600     232.9    -39.8    -16.1
2013 03 02  1200   56353   43200     232.9    -39.8    -16.1
2013 03 02  1300   56353   46800     232.8    -39.8    -16.1
2013 03 02  1400   56353   50400     232.8    -39.8    -16.1
2013 03 02  1500   56353   54000     232.8    -39.9    -16.2
2013 03 02  1600   56353   57600     232.8    -39.9    -16.2
2013 03 02  1700   56353   61200     232.8    -39.9    -16.2
